"feature","peak_id","mz","mzmin","mzmax","rt","rtmin","rtmax","into","intb","maxo","sn","sample","file_name","adduct_type","M_area"
"FT060",3824,134.882596877704,134.882553100586,134.882659912109,561.857482910156,523.621643066406,579.803955078125,86630452.0524362,86396137.463133,3330543.25,35,42,"190715_Std_H2OinMatrix_1.mzML","N15",90212500.9294014
"FT060",3913,134.882540677979,134.882507324219,134.882629394531,563.599548339844,529.439208984375,583.847534179688,55185558.3179593,55185509.0875967,2426838.5,59,43,"190715_Std_H2OinMatrix_2.mzML","N15",59995232.2741432
"FT091",20,173.141731580429,173.141677856445,173.141815185547,86.5318832397461,81.5303421020508,92.0957870483398,749980.994910301,749970.536795755,158672.5,60,1,"170706_Blk_Blk0p2_1.mzML","C13",694493.780157585
"FT091",265,173.141826216888,173.141677856445,173.141937255859,87.7356414794922,81.9683456420898,96.8649063110352,1306758.83737661,1306743.73915099,236041.625,53,2,"170706_Blk_Blk0p2_2.mzML","C13",1216543.8826381
"FT092",4000,174.83855542465,174.838485717773,174.838638305664,520.955444335938,470.349182128906,545.713012695312,1423815.35190595,NA,160496.140625,NA,1,"170706_Blk_Blk0p2_1.mzML","N15",2217364.48102093
"FT092",320,174.838698187059,174.838653564453,174.8388671875,508.548889160156,496.109954833984,532.209838867188,11365671.7974483,11346796.5240198,810554.0625,94,2,"170706_Blk_Blk0p2_2.mzML","N15",9550286.8036437
"FT092",4136,174.838544420698,174.838485717773,174.838638305664,513.7490234375,470.349182128906,545.713012695312,38512635.095867,NA,2271434.5,NA,3,"190715_Blk_KM1906U14-Blk_C.mzML","N15",42401067.3173428
"FT092",586,174.838507318947,174.838439941406,174.838577270508,494.95068359375,472.153167724609,552.290649414062,97642737.4997608,97250860.2156918,3929257.25,107,4,"190715_Poo_TruePooFK180310_Full1.mzML","N15",97256563.9004631
"FT092",660,174.838576544021,174.838500976562,174.838653564453,495.767244,476.678754,555.365346,78747558.3954279,78430224.0155951,3129378.75,88,5,"190715_Poo_TruePooFK180310_Full2.mzML","N15",78586396.0069275
"FT092",730,174.838662495286,174.838623046875,174.838729858398,493.928894042969,471.172424316406,543.604736328125,96273443.8457756,95586159.0600325,3687597.5,129,6,"190715_Poo_TruePooFK180310_Full3.mzML","N15",95353927.3554726
"FT092",4482,174.838530967616,174.838485717773,174.838638305664,510.877990722656,470.349182128906,545.713012695312,37945971.6707426,NA,2312130.5,NA,7,"190715_Poo_TruePooFK180310_Half1.mzML","N15",46208312.9827309
"FT092",850,174.83854130201,174.838470458984,174.838638305664,494.470336914062,475,539.898071289062,49783211.4140315,49442976.5009111,2076899.25,69,8,"190715_Poo_TruePooFK180310_Half2.mzML","N15",51042032.2484837
"FT092",912,174.838692777597,174.838623046875,174.838760375977,494.526123046875,473.023010253906,546.458923339844,61629499.4463116,61023437.6071545,2634753.5,96,9,"190715_Poo_TruePooFK180310_Half3.mzML","N15",63796745.0968819
"FT092",982,174.838612200055,174.838562011719,174.838714599609,496.759429931641,473.892395019531,551.48046875,77566679.9575287,77459288.1333389,3174873.5,94,10,"190715_Smp_FK180310S62C1-25m_A.mzML","N15",77997744.8354721
"FT092",1059,174.838576060092,174.838516235352,174.838638305664,494.809967041016,473.057403564453,551.276000976562,93798320.0170548,93469603.3871762,3729979,123,11,"190715_Smp_FK180310S62C1-25m_B.mzML","N15",92257411.5112228
"FT092",1150,174.838516686986,174.838470458984,174.838577270508,488.579406738281,467.453063964844,533.8740234375,79350161.361753,79232119.7776788,3348643.75,66,12,"190715_Smp_FK180310S62C1-25m_C.mzML","N15",79804515.246418
"FT092",1236,174.838631179635,174.838592529297,174.838684082031,489.583709716797,470.267944335938,527.0078125,63127488.0228732,63059932.3882593,2753037,113,13,"190715_Smp_FK180310S62C1-DCM_A.mzML","N15",63458707.9817772
"FT092",1316,174.838541187245,174.838485717773,174.838577270508,486.666351318359,467.552947998047,539.28271484375,46599923.136246,46527250.4355101,1918054.875,85,14,"190715_Smp_FK180310S62C1-DCM_B.mzML","N15",46139620.2526817
"FT092",1391,174.838544902656,174.838485717773,174.838638305664,491.088806152344,470.270477294922,543.56201171875,86831938.6134019,86654136.5144106,3332490.5,134,15,"190715_Smp_FK180310S62C1-DCM_C.mzML","N15",85952284.9035378
"FT092",1477,174.838516998114,174.838439941406,174.838592529297,492.942443847656,469.369934082031,550.747192382812,98880168.8836442,98544912.0297424,3976156.5,133,16,"190715_Smp_FK180310S64C1-25m_A.mzML","N15",97293429.8464165
"FT092",1563,174.8385408154,174.838485717773,174.838623046875,487.216735839844,468.478729248047,540.293212890625,39872013.6930689,39846366.9807879,1687225,61,17,"190715_Smp_FK180310S64C1-25m_B.mzML","N15",40894409.0141029
"FT092",1629,174.838543196155,174.838485717773,174.838592529297,496.389953613281,472.941558837891,550.871704101562,94091954.4057759,93633625.9458252,3553238,113,18,"190715_Smp_FK180310S64C1-25m_C.mzML","N15",92855414.0786667
"FT092",1702,174.838607440758,174.83854675293,174.838668823242,490.470397949219,471.206817626953,545.713012695312,76674186.9302799,76385611.8769386,3293366.75,50,19,"190715_Smp_FK180310S64C1-DCM_A.mzML","N15",76410476.2123604
"FT092",1771,174.838604610751,174.83854675293,174.838714599609,496.735473632812,475.245910644531,556.602294921875,91874388.3554735,90943444.3709607,3455525.25,147,20,"190715_Smp_FK180310S64C1-DCM_B.mzML","N15",89608196.5524254
"FT092",1846,174.838596138728,174.83854675293,174.838684082031,492.178466796875,471.193634033203,546.962585449219,80194140.5776418,80122370.9744107,3544469,133,21,"190715_Smp_FK180310S64C1-DCM_C.mzML","N15",79939514.8870506
"FT092",1909,174.838504219429,174.838439941406,174.838592529297,493.978424072266,470.349182128906,555.056823730469,97707792.288119,97431243.8102607,3653855.75,123,22,"190715_Smp_FK180310S77C1-25m_A.mzML","N15",96133785.2891464
"FT092",1992,174.838549787562,174.838455200195,174.838623046875,489.333831787109,468.245727539062,554.903198242188,92265386.418294,91524796.6329769,3423535.75,107,23,"190715_Smp_FK180310S77C1-25m_B.mzML","N15",92420289.5406113
"FT092",5977,174.838577162126,174.838485717773,174.838638305664,495.783447265625,470.349182128906,545.713012695312,85026995.706549,NA,3421586.25,NA,24,"190715_Smp_FK180310S77C1-25m_C.mzML","N15",87676327.1201859
"FT092",2135,174.838554118178,174.838500976562,174.838623046875,485.179077148438,464.727355957031,539.411376953125,72140134.6117146,72043729.7846921,3344457.75,77,25,"190715_Smp_FK180310S77C1-DCM_A.mzML","N15",73552715.0851555
"FT092",2202,174.838543850891,174.838485717773,174.838668823242,484.354522705078,464.666137695312,528.483581542969,63535055.2178242,63488621.4571803,2936475,102,26,"190715_Smp_FK180310S77C1-DCM_B.mzML","N15",65233580.6062412
"FT092",2262,174.838548722328,174.838500976562,174.838638305664,492.898132324219,470.265563964844,547.069763183594,91496771.4187982,91155218.6217785,3470185.5,84,27,"190715_Smp_FK180310S77C1-DCM_C.mzML","N15",90518950.6600952
"FT092",2342,174.838477677757,174.838439941406,174.838577270508,491.242584228516,468.4619140625,532.438415527344,91331219.0248803,90767059.5348177,3667659.5,105,28,"190715_Smp_FK180310S80C1-25m_A.mzML","N15",91128759.9513016
"FT092",2421,174.838534699109,174.838485717773,174.838638305664,489.741271972656,466.562957763672,543.412170410156,87656162.3270016,87428757.9085583,4061643.5,95,29,"190715_Smp_FK180310S80C1-25m_B.mzML","N15",88955640.7423744
"FT092",2495,174.838536241894,174.838470458984,174.838577270508,496.384429931641,473.910766601562,553.52880859375,98349294.7124743,98036377.2720895,3836108.75,124,30,"190715_Smp_FK180310S80C1-25m_C.mzML","N15",96721978.2805595
"FT092",2569,174.838529424962,174.838485717773,174.838592529297,488.527069091797,465.681671142578,534.295776367188,96414606.615132,95993315.0290086,3614615.25,111,31,"190715_Smp_FK180310S80C1-DCM_A.mzML","N15",95758914.9394608
"FT092",2633,174.838554442436,174.838500976562,174.838592529297,492.933654785156,471.189086914062,550.947265625,92803196.0395725,92700676.7574999,3765689.75,95,32,"190715_Smp_FK180310S80C1-DCM_B.mzML","N15",91713588.5561752
"FT092",2713,174.838573025248,174.838470458984,174.838668823242,493.056701660156,470.275665283203,536.304016113281,86941596.9196989,86717921.597139,3572732,137,33,"190715_Smp_FK180310S80C1-DCM_C.mzML","N15",86952557.5195618
"FT092",6913,174.838556447798,174.838485717773,174.838638305664,540.157348632812,470.349182128906,545.713012695312,3195089.60678292,NA,534448.5,NA,36,"190715_Std_4uMStdsMix1InMatrix_1.mzML","N15",7048027.89400578
"FT092",6987,174.838532937553,174.838485717773,174.838638305664,539.68310546875,470.349182128906,545.713012695312,329862.094404572,NA,150270.84375,NA,37,"190715_Std_4uMStdsMix1InMatrix_2.mzML","N15",1729927.11433959
"FT092",7129,174.838559955619,174.838485717773,174.838638305664,531.951965332031,470.349182128906,545.713012695312,5232575.27373679,NA,572007.625,NA,40,"190715_Std_4uMStdsMix2InMatrix_1.mzML","N15",7582363.05394077
"FT092",7201,174.838556503568,174.838485717773,174.838638305664,540.712463378906,470.349182128906,545.713012695312,1493168.87391342,NA,172172.578125,NA,41,"190715_Std_4uMStdsMix2InMatrix_2.mzML","N15",2517269.69468188
"FT092",7279,174.838569314161,174.838485717773,174.838638305664,535.091552734375,470.349182128906,545.713012695312,4747814.77142275,NA,561193.6875,NA,42,"190715_Std_H2OinMatrix_1.mzML","N15",7818343.30844688
"FT092",7351,174.83852969346,174.838485717773,174.838638305664,544.555236816406,470.349182128906,545.713012695312,812772.644015826,NA,206663.671875,NA,43,"190715_Std_H2OinMatrix_2.mzML","N15",1752429.00930917
"FT095",4002,176.835953984752,176.835876464844,176.836029052734,522.557373046875,471.206817626953,544.024230957031,386335.913204466,NA,86730.5390625,NA,1,"170706_Blk_Blk0p2_1.mzML","N15",1448413.84759682
"FT095",321,176.836057263501,176.835983276367,176.836166381836,508.548889160156,497.879760742188,527.834655761719,6317567.14020433,6310881.65879329,465618,68,2,"170706_Blk_Blk0p2_2.mzML","N15",5317336.79844356
"FT095",4138,176.835937711902,176.835876464844,176.836029052734,515.49365234375,471.206817626953,544.024230957031,22432549.6592186,NA,1312512.75,NA,3,"190715_Blk_KM1906U14-Blk_C.mzML","N15",23831501.887064
"FT095",585,176.835895604313,176.835845947266,176.835952758789,494.049072265625,472.153167724609,548.596008300781,54361075.4191761,54237311.9702821,2197061.75,74,4,"190715_Poo_TruePooFK180310_Full1.mzML","N15",54102303.8195515
"FT095",658,176.835945958608,176.835861206055,176.836044311523,495.767244,474.830886,548.940132,45781174.1482755,45781100.9539584,1750529.625,106,5,"190715_Poo_TruePooFK180310_Full2.mzML","N15",45564496.3240871
"FT095",733,176.836048432671,176.835968017578,176.83610534668,493.928894042969,472.113525390625,548.977783203125,54976676.7944797,54880456.0874612,2097894,87,6,"190715_Poo_TruePooFK180310_Full3.mzML","N15",54368791.3737869
"FT095",4484,176.835925693836,176.835876464844,176.836029052734,511.77001953125,471.206817626953,544.024230957031,16060924.7290825,NA,1290354.75,NA,7,"190715_Poo_TruePooFK180310_Half1.mzML","N15",26000637.768877
"FT095",853,176.835919651789,176.835830688477,176.836090087891,494.470336914062,477.768249511719,539.898071289062,28491631.2067815,28431392.2167071,1267699,90,8,"190715_Poo_TruePooFK180310_Half2.mzML","N15",29153902.034606
"FT095",913,176.836082534073,176.835968017578,176.836181640625,493.581848144531,473.946441650391,547.411926269531,35094103.9836182,34982887.8331896,1495301,95,9,"190715_Poo_TruePooFK180310_Half3.mzML","N15",36319736.4936295
"FT095",985,176.835983442304,176.835922241211,176.83610534668,496.759429931641,475.740051269531,546.736633300781,44125431.1021269,44087669.1461508,1812266.25,85,10,"190715_Smp_FK180310S62C1-25m_A.mzML","N15",44418664.6963463
"FT095",1061,176.835966159001,176.835906982422,176.836044311523,494.809967041016,473.964324951172,544.024230957031,51998583.2208526,51822344.7110218,2105944.5,117,11,"190715_Smp_FK180310S62C1-25m_B.mzML","N15",51222389.2839794
"FT095",1153,176.8358972825,176.835830688477,176.835983276367,488.579406738281,469.2744140625,540.504150390625,45207379.1641933,45207310.2477828,1881623.625,82,12,"190715_Smp_FK180310S62C1-25m_C.mzML","N15",45450813.2700844
"FT095",1237,176.836013375853,176.8359375,176.836074829102,489.583709716797,470.267944335938,535.415283203125,35913737.7272645,35782215.7810415,1700999.375,97,13,"190715_Smp_FK180310S62C1-DCM_A.mzML","N15",36079963.9465504
"FT095",1317,176.835913487309,176.835815429688,176.836029052734,486.666351318359,468.463806152344,518.954711914062,25425118.6055149,25291458.0071254,1070880,64,14,"190715_Smp_FK180310S62C1-DCM_B.mzML","N15",25076344.8286695
"FT095",1393,176.83592458292,176.835845947266,176.836029052734,491.088806152344,471.173431396484,546.320129394531,49503308.3847315,49469310.7885613,1993063.875,92,15,"190715_Smp_FK180310S62C1-DCM_C.mzML","N15",48961555.1440392
"FT095",1478,176.835899565964,176.835861206055,176.835968017578,492.942443847656,470.276550292969,546.228759765625,54976372.4690521,54874101.9461522,2196170,100,16,"190715_Smp_FK180310S64C1-25m_A.mzML","N15",54114308.065094
"FT095",1564,176.835905639629,176.835815429688,176.835983276367,487.216735839844,469.405731201172,520.866271972656,22109644.2528645,21800148.5971747,1026190.3125,55,17,"190715_Smp_FK180310S64C1-25m_B.mzML","N15",22658387.8457575
"FT095",1632,176.835941444208,176.835876464844,176.836013793945,496.389953613281,474.8837890625,549.967956542969,52080841.3690052,51913510.2048172,2019663,85,18,"190715_Smp_FK180310S64C1-25m_C.mzML","N15",51458287.0918655
"FT095",1701,176.835976606099,176.835906982422,176.836151123047,489.557922363281,471.206817626953,543.881774902344,43087674.4620268,43061840.6110379,1945193.625,44,19,"190715_Smp_FK180310S64C1-DCM_A.mzML","N15",42916506.3802032
"FT095",1772,176.835987827779,176.835922241211,176.836090087891,496.735473632812,476.1650390625,537.092407226562,51422916.0844631,51227432.5045381,2126764.25,117,20,"190715_Smp_FK180310S64C1-DCM_B.mzML","N15",50075613.3371716
"FT095",1845,176.835956492098,176.835891723633,176.835998535156,492.178466796875,471.193634033203,543.319641113281,45171989.627332,45171917.9200106,2138764.25,75,21,"190715_Smp_FK180310S64C1-DCM_C.mzML","N15",44996877.9260101
"FT095",1911,176.835880869457,176.835815429688,176.835983276367,493.978424072266,472.177368164062,547.186584472656,56028021.9954506,55882203.485168,1964765.375,131,22,"190715_Smp_FK180310S77C1-25m_A.mzML","N15",55126037.398077
"FT095",1993,176.835913026322,176.835845947266,176.835998535156,489.333831787109,469.159210205078,542.859802246094,50596384.5066834,50570742.8258612,1962636.25,113,23,"190715_Smp_FK180310S77C1-25m_B.mzML","N15",50659654.6562576
"FT095",5980,176.835960160019,176.835876464844,176.836029052734,498.504333496094,471.206817626953,544.024230957031,43892730.0352075,NA,1916046.5,NA,24,"190715_Smp_FK180310S77C1-25m_C.mzML","N15",49037319.8525372
"FT095",2139,176.835950895799,176.835876464844,176.836029052734,485.179077148438,466.575408935547,528.821472167969,41010676.6467409,40961237.789549,1873514,52,25,"190715_Smp_FK180310S77C1-DCM_A.mzML","N15",41783002.3119106
"FT095",2201,176.83592958998,176.835876464844,176.836044311523,483.413513183594,464.666137695312,524.59326171875,36311584.7216035,36249062.3315197,1698328.625,82,26,"190715_Smp_FK180310S77C1-DCM_B.mzML","N15",37252449.4012012
"FT095",2264,176.835941673017,176.835876464844,176.835998535156,491.999755859375,473.008056640625,546.173156738281,51434009.120729,51433936.1252978,2019446.75,92,27,"190715_Smp_FK180310S77C1-DCM_C.mzML","N15",50942952.8302116
"FT095",2343,176.835846798855,176.835815429688,176.835906982422,491.242584228516,469.376617431641,531.5390625,50964675.993788,50921190.7937556,1984070.75,72,28,"190715_Smp_FK180310S80C1-25m_A.mzML","N15",50755573.6515141
"FT095",2423,176.835905974791,176.835845947266,176.835998535156,489.741271972656,468.403533935547,538.691284179688,49675414.5134875,49654147.8846977,2270932.5,95,29,"190715_Smp_FK180310S80C1-25m_B.mzML","N15",50404547.7394047
"FT095",2498,176.835929104263,176.835845947266,176.835983276367,496.384429931641,476.621429443359,550.840698242188,54761994.4811471,54688132.9438551,2203685.75,112,30,"190715_Smp_FK180310S80C1-25m_C.mzML","N15",53795392.7479362
"FT095",2571,176.835915297914,176.835876464844,176.835968017578,488.527069091797,469.330841064453,546.104614257812,54079523.3146073,53919524.9568869,2090275.125,83,31,"190715_Smp_FK180310S80C1-DCM_A.mzML","N15",53685343.4914951
"FT095",2636,176.835937471538,176.835861206055,176.836029052734,492.933654785156,473.033325195312,548.236022949219,52688690.0535692,52688615.1886915,2107220.25,93,32,"190715_Smp_FK180310S80C1-DCM_B.mzML","N15",52030772.6074791
"FT095",2714,176.835951364057,176.835906982422,176.836029052734,492.150115966797,471.189331054688,544.613220214844,49484515.0348806,49387003.4531493,2073509,60,33,"190715_Smp_FK180310S80C1-DCM_C.mzML","N15",49454435.251915
"FT095",6915,176.835975160668,176.835876464844,176.836029052734,541.1640625,471.206817626953,544.024230957031,1008847.80093204,NA,241156.921875,NA,36,"190715_Std_4uMStdsMix1InMatrix_1.mzML","N15",3312495.31375337
"FT095",7131,176.83594565936,176.835876464844,176.836029052734,532.835144042969,471.206817626953,544.024230957031,2158775.144404,NA,307708.5625,NA,40,"190715_Std_4uMStdsMix2InMatrix_1.mzML","N15",4130255.23167729
"FT095",7203,176.835957385079,176.835876464844,176.836029052734,539.760681152344,471.206817626953,544.024230957031,682590.997748129,NA,130596.9453125,NA,41,"190715_Std_4uMStdsMix2InMatrix_2.mzML","N15",1447761.06131053
"FT095",7281,176.835990625123,176.835876464844,176.836029052734,537.962463378906,471.206817626953,544.024230957031,2250900.4199642,NA,339823.9375,NA,42,"190715_Std_H2OinMatrix_1.mzML","N15",3868675.23716855
"FT095",7353,176.835969859196,176.835876464844,176.836029052734,539.506042480469,471.206817626953,544.024230957031,283293.116294354,NA,83611.9140625,NA,43,"190715_Std_H2OinMatrix_2.mzML","N15",803478.2107265
"FT096",90,176.835927257072,176.835678100586,176.836166381836,523.375305175781,514.149230957031,538.275268554688,1465507.23058748,1460805.47489997,97063.265625,30,1,"170706_Blk_Blk0p2_1.mzML","N15",1194361.03924608
"FT096",4053,176.835984641381,176.835800170898,176.835998535156,505.970916748047,505.955078125,541.698120117188,433550.885413955,NA,386677.5625,NA,2,"170706_Blk_Blk0p2_2.mzML","N15",4107749.73236871
"FT096",491,176.835940731766,176.835891723633,176.835998535156,515.49365234375,505.955078125,551.2607421875,24136321.0422349,24136273.1535529,1312512.75,47,3,"190715_Blk_KM1906U14-Blk_C.mzML","N15",22708022.5673208
"FT096",4216,176.835895749713,176.835800170898,176.835998535156,506.036010742188,505.955078125,541.698120117188,14134508.4513155,NA,1228181.5,NA,4,"190715_Poo_TruePooFK180310_Full1.mzML","N15",14106112.7398257
"FT096",4303,176.835930004833,176.835800170898,176.835998535156,506.717796,505.955078125,541.698120117188,9602310.53087927,NA,980617.25,NA,5,"190715_Poo_TruePooFK180310_Full2.mzML","N15",12294050.4918962
"FT096",4385,176.835978352399,176.835800170898,176.835998535156,522.0556640625,505.955078125,541.698120117188,1471313.16590293,NA,353963.6875,NA,6,"190715_Poo_TruePooFK180310_Full3.mzML","N15",13283528.3005838
"FT096",803,176.835900354877,176.835800170898,176.835952758789,511.77001953125,493.796966552734,541.698120117188,26388513.3265305,26359703.262888,1290354.75,81,7,"190715_Poo_TruePooFK180310_Half1.mzML","N15",25920302.4012709
"FT096",4582,176.835882803478,176.835800170898,176.835998535156,506.746887207031,505.955078125,541.698120117188,6372840.72092195,NA,671110.5625,NA,8,"190715_Poo_TruePooFK180310_Half2.mzML","N15",6985152.6223526
"FT096",4663,176.835974758223,176.835800170898,176.835998535156,507.940185546875,505.955078125,541.698120117188,1821905.64197411,NA,641444.4375,NA,9,"190715_Poo_TruePooFK180310_Half3.mzML","N15",8195846.16820383
"FT096",4751,176.835957212634,176.835800170898,176.835998535156,505.968383789062,505.955078125,541.698120117188,13511272.4048073,NA,1169849.5,NA,10,"190715_Smp_FK180310S62C1-25m_A.mzML","N15",15259101.9128475
"FT096",4838,176.835951413932,176.835800170898,176.835998535156,507.393646240234,505.955078125,541.698120117188,8690159.15890038,NA,1088985.875,NA,11,"190715_Smp_FK180310S62C1-25m_B.mzML","N15",12658564.94554
"FT096",4926,176.835886271827,176.835800170898,176.835998535156,506.184539794922,505.955078125,541.698120117188,6050705.76985385,NA,568306.25,NA,12,"190715_Smp_FK180310S62C1-25m_C.mzML","N15",5937784.58453274
"FT096",5016,176.835931269792,176.835800170898,176.835998535156,507.3994140625,505.955078125,541.698120117188,2233695.79768786,NA,323556.5,NA,13,"190715_Smp_FK180310S62C1-DCM_A.mzML","N15",3777163.32090735
"FT096",5107,176.835893823231,176.835800170898,176.835998535156,507.759704589844,505.955078125,541.698120117188,1604084.17995612,NA,208992.890625,NA,14,"190715_Smp_FK180310S62C1-DCM_B.mzML","N15",2585789.4558996
"FT096",5195,176.835908285998,176.835800170898,176.835998535156,507.388427734375,505.955078125,541.698120117188,8963121.17207048,NA,843969.625,NA,15,"190715_Smp_FK180310S62C1-DCM_C.mzML","N15",9139830.10344124
"FT096",5278,176.835918846699,176.835800170898,176.835998535156,506.476806640625,505.955078125,541.698120117188,9748103.12725146,NA,863398.3125,NA,16,"190715_Smp_FK180310S64C1-25m_A.mzML","N15",9635156.75583363
"FT096",5368,176.835924688104,176.835800170898,176.835998535156,508.214202880859,505.955078125,541.698120117188,985015.215759456,NA,179089.09375,NA,17,"190715_Smp_FK180310S64C1-25m_B.mzML","N15",2218308.92915988
"FT096",5456,176.835923106126,176.835800170898,176.835998535156,507.238311767578,505.955078125,541.698120117188,14623536.8007894,NA,1348911.25,NA,18,"190715_Smp_FK180310S64C1-25m_C.mzML","N15",15198091.357502
"FT096",5547,176.835943898179,176.835800170898,176.835998535156,509.794586181641,505.955078125,541.698120117188,3108680.06516395,NA,531406.1875,NA,19,"190715_Smp_FK180310S64C1-DCM_A.mzML","N15",6764797.67691803
"FT096",5634,176.83596186522,176.835800170898,176.835998535156,508.367492675781,505.955078125,541.698120117188,7566618.89973672,NA,996085,NA,20,"190715_Smp_FK180310S64C1-DCM_B.mzML","N15",13814845.2871194
"FT096",5721,176.835954670777,176.835800170898,176.835998535156,506.855285644531,505.955078125,541.698120117188,6173890.72717257,NA,673493.6875,NA,21,"190715_Smp_FK180310S64C1-DCM_C.mzML","N15",6620583.10775781
"FT096",5806,176.835884159975,176.835800170898,176.835998535156,507.392303466797,505.955078125,541.698120117188,13308441.3027435,NA,1074085,NA,22,"190715_Smp_FK180310S77C1-25m_A.mzML","N15",13194202.0340943
"FT096",5894,176.835928962128,176.835800170898,176.835998535156,506.795288085938,505.955078125,541.698120117188,8950207.86429908,NA,755880.875,NA,23,"190715_Smp_FK180310S77C1-25m_B.mzML","N15",9359997.84154558
"FT096",5981,176.835943256084,176.835800170898,176.835998535156,506.737823486328,505.955078125,541.698120117188,11334039.5019089,NA,1106552.625,NA,24,"190715_Smp_FK180310S77C1-25m_C.mzML","N15",14250105.4351029
"FT096",6071,176.835876686901,176.835800170898,176.835998535156,507.738037109375,505.955078125,541.698120117188,2607378.68594088,NA,332196.28125,NA,25,"190715_Smp_FK180310S77C1-DCM_A.mzML","N15",3242602.17919362
"FT096",6162,176.835925469422,176.835800170898,176.835998535156,506.268951416016,505.955078125,541.698120117188,2504987.62173855,NA,275102.4375,NA,26,"190715_Smp_FK180310S77C1-DCM_B.mzML","N15",2931294.0877316
"FT096",6255,176.83591946934,176.835800170898,176.835998535156,507.317779541016,505.955078125,541.698120117188,9393400.42410887,NA,980170.4375,NA,27,"190715_Smp_FK180310S77C1-DCM_C.mzML","N15",10733077.2770791
"FT096",6339,176.835863464894,176.835800170898,176.835998535156,506.907836914062,505.955078125,541.698120117188,11137691.3179219,NA,918731.75,NA,28,"190715_Smp_FK180310S80C1-25m_A.mzML","N15",11297747.7955203
"FT096",6427,176.835907667825,176.835800170898,176.835998535156,506.629608154297,505.955078125,541.698120117188,5617642.16553833,NA,665705.625,NA,29,"190715_Smp_FK180310S80C1-25m_B.mzML","N15",6622970.12769628
"FT096",6514,176.835923488865,176.835800170898,176.835998535156,506.413482666016,505.955078125,541.698120117188,14829502.9837299,NA,1257828.5,NA,30,"190715_Smp_FK180310S80C1-25m_C.mzML","N15",15525472.1013708
"FT096",6599,176.835914850488,176.835800170898,176.835998535156,507.005157470703,505.955078125,541.698120117188,8207689.41494354,NA,705333.4375,NA,31,"190715_Smp_FK180310S80C1-DCM_A.mzML","N15",8292408.34247637
"FT096",6691,176.83592830041,176.835800170898,176.835998535156,508.256561279297,505.955078125,541.698120117188,9732841.61623771,NA,882560.625,NA,32,"190715_Smp_FK180310S80C1-DCM_B.mzML","N15",9949898.84362698
"FT096",6773,176.835926768058,176.835800170898,176.835998535156,506.812652587891,505.955078125,541.698120117188,8882608.59839786,NA,1020292.4375,NA,33,"190715_Smp_FK180310S80C1-DCM_C.mzML","N15",10007287.8222604
"FT096",6916,176.835881524023,176.835800170898,176.835998535156,536.108764648438,505.955078125,541.698120117188,1099702.33538363,NA,293861.5,NA,36,"190715_Std_4uMStdsMix1InMatrix_1.mzML","N15",2818207.55261445
"FT096",6989,176.835823313966,176.835800170898,176.835998535156,540.678649902344,505.955078125,541.698120117188,193193.59930191,NA,95642.046875,NA,37,"190715_Std_4uMStdsMix1InMatrix_2.mzML","N15",471074.336891651
"FT096",7132,176.835903874846,176.835800170898,176.835998535156,535.489013671875,505.955078125,541.698120117188,2764376.10415899,NA,275601.40625,NA,40,"190715_Std_4uMStdsMix2InMatrix_1.mzML","N15",3868412.16948009
"FT096",7204,176.835926768561,176.835800170898,176.835998535156,541.660766601562,505.955078125,541.698120117188,508945.182473853,NA,104635.7734375,NA,41,"190715_Std_4uMStdsMix2InMatrix_2.mzML","N15",1289391.92157149
"FT096",7282,176.835948494859,176.835800170898,176.835998535156,537.962463378906,505.955078125,541.698120117188,1464671.08342351,NA,339823.9375,NA,42,"190715_Std_H2OinMatrix_1.mzML","N15",3290086.5241425
"FT096",7354,176.835943733566,176.835800170898,176.835998535156,539.506042480469,505.955078125,541.698120117188,317821.448803929,NA,83611.9140625,NA,43,"190715_Std_H2OinMatrix_2.mzML","N15",686341.789482594
"FT097",4003,176.916248382484,176.916076660156,176.916320800781,782.468627929688,775.164367675781,834.622985839844,54372796.2688565,NA,2637149.5,NA,1,"170706_Blk_Blk0p2_1.mzML","mH2OmH",50377832.0948486
"FT097",4054,176.91630877743,176.916076660156,176.916320800781,782.62353515625,775.164367675781,834.622985839844,6121512.1640778,NA,2960568.75,NA,2,"170706_Blk_Blk0p2_2.mzML","mH2OmH",44056151.9418564
"FT097",527,176.916209198204,176.916091918945,176.916412353516,793.833312988281,779.627746582031,840.815612792969,55756187.2722041,55756135.4655724,2512039.5,51,3,"190715_Blk_KM1906U14-Blk_C.mzML","mH2OmH",63331783.957531
"FT097",4217,176.916183477222,176.916076660156,176.916320800781,789.00244140625,775.164367675781,834.622985839844,80543230.5327819,NA,3176796.5,NA,4,"190715_Poo_TruePooFK180310_Full1.mzML","mH2OmH",80792886.0183334
"FT097",4304,176.916231584138,176.916076660156,176.916320800781,787.3533,775.164367675781,834.622985839844,68044839.5596814,NA,2814530,NA,5,"190715_Poo_TruePooFK180310_Full2.mzML","mH2OmH",73243429.4165421
"FT097",4386,176.916301498544,176.916076660156,176.916320800781,788.24658203125,775.164367675781,834.622985839844,35788432.0829058,NA,3041482.75,NA,6,"190715_Poo_TruePooFK180310_Full3.mzML","mH2OmH",77975036.6910477
"FT097",832,176.916119672781,176.916000366211,176.916259765625,797.2666015625,786.718994140625,831.892456054688,41694407.448202,41694365.1994726,2084146,32,7,"190715_Poo_TruePooFK180310_Half1.mzML","mH2OmH",43447199.0021057
