"feature","peak_id","mz","mzmin","mzmax","rt","rtmin","rtmax","into","intb","maxo","sn","sample","file_name","M_area","C13_match","C13_area","X2C13_match","X2C13_area","S34_match","S34_area","S33_match","S33_area","N15_match","N15_area","O18_match","O18_area","Na_match","Na_area","NH4_match","NH4_area","H2O_H_match","H2O_H_area","K_match","K_area","X2H_match","X2H_area","BMIS","BMISed_area"
"FT107",4049,212.074807559676,212.074722290039,212.074829101562,88.5909271240234,88.3213157653809,119.762363433838,686252728.29694,NA,35914224,NA,2,"170706_Blk_Blk0p2_2.mzML",753408617.072388,0.996190256193751,79057451.6674948,0.97154491248719,2391963.36623688,0.988948421245057,32062412.7227571,0,0,0,0,0.951877179698431,2450271.69623092,0,0,0,0,0,0,0,0,0,0,"Adenosine Monophosphate, 15N5",NA
"FT107",4127,212.074764865417,212.074722290039,212.074829101562,90.533332824707,88.3213157653809,119.762363433838,448377880.138639,NA,17349928,NA,3,"190715_Blk_KM1906U14-Blk_C.mzML",476457089.751129,0.727312139908929,49940222.3866167,0,0,0.532126293453268,19571889.2228353,0,0,0.173056429509171,2858710.28156275,-0.0133796821223341,2012086.60437489,0,0,0,0,0,0,0,0,0,0,"Adenosine Monophosphate, 15N5",352752603.195415
"FT107",4201,212.074747255626,212.074722290039,212.074829101562,108.679584,88.3213157653809,119.762363433838,60484505.8452098,NA,12006852,NA,4,"190715_Poo_TruePooFK180310_Full1.mzML",389980348.78751,0.965778342550276,39777743.0271559,0,0,0.921078325930859,16194640.819375,0,0,0.139117945455476,2148960.69491568,0.151700022722068,1011641.12710182,0,0,0,0,0,0,0,0,0,0,"Adenosine Monophosphate, 15N5",577873215.138502
"FT107",633,212.074756459851,212.074722290039,212.074798583984,96.3830795288086,84.7579574584961,119.147155761719,474145256.592212,156126909.684449,22134228,26,5,"190715_Poo_TruePooFK180310_Full2.mzML",451576863.54998,0.948246036949065,47310311.6578846,0,0,0.870617465979887,18760387.8674839,0,0,0,0,0.485314414329492,2543119.38932668,0,0,0,0,0,0,0,0,0,0,"Adenosine Monophosphate, 15N5",416994603.128088
"FT107",4443,212.074751486665,212.074722290039,212.074829101562,96.6493682861328,88.3213157653809,119.762363433838,138053538.180211,NA,15223316,NA,7,"190715_Poo_TruePooFK180310_Half1.mzML",359165620.028645,0.872376292047294,37796919.2533841,0,0,0.788867975435727,14760131.8822646,0,0,0.288100701984346,2383048.41076586,0.170219280875694,627781.428807139,0,0,0,0,0,0,0,0,0,0,"Adenosine Monophosphate, 15N5",375679156.970917
"FT107",4527,212.074769609712,212.074722290039,212.074829101562,99.3378372192383,88.3213157653809,119.762363433838,295859241.489927,NA,14528252,NA,8,"190715_Poo_TruePooFK180310_Half2.mzML",339621272.975037,0.808615621472333,35297580.8890028,-0.410603716093108,1991686.46309674,0.805809381218755,13861899.9258769,0,0,0,0,0.159336480752027,1350537.81985284,0,0,0,0,0,0,0,0,0,0,"Adenosine Monophosphate, 15N5",323530582.33176
"FT107",961,212.074751548575,212.07470703125,212.074798583984,98.3323059082031,86.4177703857422,105.685943603516,361690647.923246,191875784.881343,31711578,38,10,"190715_Smp_FK180310S62C1-25m_A.mzML",340259558.52232,0.980765847284926,34327658.5627315,0.196358291782398,845546.218804672,0.954869447244337,14597131.8591181,0,0,0,0,0.0783111756323412,843457.826169968,0,0,0,0,0,0,0,0,0,0,"Adenosine Monophosphate, 15N5",312611268.698669
"FT107",1029,212.074793718075,212.074722290039,212.07487487793,100.340476989746,89.2966918945312,134.514282226562,650302075.534964,397323695.550131,30602540,63,11,"190715_Smp_FK180310S62C1-25m_B.mzML",642690753.274025,0.984942972083728,66710693.7642245,0.206730452955153,2634701.70222913,0.97163761248619,26525657.6547341,0,0,0.517358356240369,3476692.75182435,0.646118732575664,1728351.08379382,0,0,0,0,0,0,0,0,0,0,"Adenosine Monophosphate, 15N5",634009659.239627
"FT107",4827,212.074739324733,212.074722290039,212.074829101562,96.5936279296875,88.3213157653809,119.762363433838,75981626.7443686,NA,10751845,NA,12,"190715_Smp_FK180310S62C1-25m_C.mzML",308017098.542408,0.507639579181153,31653119.2458155,-0.204444701316326,1829892.74930352,0.264917248221564,12608370.589116,0,0,-0.151024442474433,2655948.94681698,0,0,0,0,0,0,0,0,0,0,0,0,"Adenosine Monophosphate, 15N5",383282252.250693
"FT107",1206,212.074853130757,212.074813842773,212.074905395508,99.4079437255859,90.2834625244141,108.695861816406,326499997.054895,155809327.505862,26971348,28,13,"190715_Smp_FK180310S62C1-DCM_A.mzML",290424674.715324,0.969258752506594,29096237.2275541,0,0,0.95026959424877,12161793.7185711,0,0,0.792654884807671,1223744.66380626,0.499326628365661,709047.852360129,0,0,0,0,0,0,0,0,0,0,"Adenosine Monophosphate, 15N5",239165242.408621
"FT107",4983,212.07476407272,212.074722290039,212.074829101562,102.150192260742,88.3213157653809,119.762363433838,270249669.287673,NA,13434015,NA,14,"190715_Smp_FK180310S62C1-DCM_B.mzML",359392626.637375,0.822308632385671,36988659.1951168,0,0,0.525280418542531,15293975.5544248,0,0,0.538306574429318,2698847.42470592,0.049902841655667,1584489.57292217,0,0,0,0,0,0,0,0,0,0,"Adenosine Monophosphate, 15N5",201801145.113122
"FT107",1363,212.07473375786,212.074676513672,212.074798583984,96.7188568115234,89.3490676879883,111.548225402832,413937415.672011,267540562.277112,31850988,45,15,"190715_Smp_FK180310S62C1-DCM_C.mzML",382004015.265137,0.977311659014899,39275882.3607025,0.771830469545568,1364097.29008198,0.951927061715421,15719666.8386537,0,0,0.729349486932432,2289303.58428454,0.611147002950478,1423570.29473245,0,0,0,0,0,0,0,0,0,0,"Adenosine Monophosphate, 15N5",392363965.666495
"FT107",1442,212.074727391336,212.074676513672,212.074813842773,98.5553970336914,87.4524993896484,147.427429199219,714053991.98348,664518815.17571,29509618,30,16,"190715_Smp_FK180310S64C1-25m_A.mzML",710681600.213417,0.981164380669608,75580800.733964,0.732331348818314,3597224.41689098,0.96956623978966,30292116.498029,0.994657868735258,2293612.873254,-0.291499812869168,4213020.64615515,0.707793690496683,2434869.9935393,0,0,0,0,0,0,0,0,0,0,"Adenosine Monophosphate, 15N5",631567505.556063
"FT107",5208,212.074738139376,212.074722290039,212.074829101562,98.370964050293,88.3213157653809,119.762363433838,77668949.5185269,NA,12108610,NA,17,"190715_Smp_FK180310S64C1-25m_B.mzML",362734473.080429,0.784548059361114,37522302.5162821,0.497569611876095,1029394.4217993,0.664345918809095,14524729.968415,0,0,0.165301134224156,2679227.49890752,0.463623691562907,1854821.92657697,0,0,0,0,0,0,0,0,0,0,"Adenosine Monophosphate, 15N5",314338216.081031
