"feature","mz","rt","into","file_name","M_area","BMIS","BMISed_area"
"FT141",267.07239227632,622.082885742188,1351419.62087024,"190715_Smp_FK180310S80C1-25m_C.mzML",2756984.36350703,"Isethionic acid, 13C2",2742897.6559093
"FT141",267.072448730469,621.280517578125,87899.0619987845,"190715_Smp_FK180310S80C1-DCM_B.mzML",354154.231747985,"Isethionic acid, 13C2",302152.097733955
"FT141",267.07244823212,633.528503417969,49136447.9332253,"190715_Std_4uMStdsMix1InMatrix_1.mzML",33207961.9528465,"Isethionic acid, 13C2",28304712.3769114
"FT141",267.072355238344,634.520568847656,32302068.0877353,"190715_Std_4uMStdsMix1InMatrix_2.mzML",25222455.7517624,"Isethionic acid, 13C2",24369738.0853753
"FT141",267.072431208465,626.964782714844,46816349.8878031,"190715_Std_4uMStdsMix2InMatrix_1.mzML",39317621.7481194,"Isethionic acid, 13C2",38927428.2462395
"FT141",267.072275944263,634.916137695312,32645136.9358328,"190715_Std_4uMStdsMix2InMatrix_2.mzML",28000812.4519806,"Isethionic acid, 13C2",34918782.2905739
"FT141",267.072526345734,634.950805664062,48593080.3634707,"190715_Std_H2OinMatrix_1.mzML",39795386.479887,"Isethionic acid, 13C2",26997625.0407158
"FT141",267.072334719909,637.3466796875,32758548.098487,"190715_Std_H2OinMatrix_2.mzML",25316164.8621292,"Isethionic acid, 13C2",30543078.2410465
"FT142",267.073608398438,372.184295654297,53928.0487497995,"190715_Poo_TruePooFK180310_Full1.mzML",318191.288622558,"Isethionic acid, 13C2",329458.326028886
"FT142",267.073760986328,371.123448,82996.2253857851,"190715_Poo_TruePooFK180310_Full2.mzML",0,"Isethionic acid, 13C2",0
"FT142",267.073822021484,374.737884521484,67189.811671714,"190715_Poo_TruePooFK180310_Full3.mzML",336948.962154388,"Isethionic acid, 13C2",577364.759845477
"FT142",267.073771802558,384.118835449219,473756.893077109,"190715_Poo_TruePooFK180310_Half1.mzML",1299969.71421158,"Isethionic acid, 13C2",400082.597311641
"FT142",267.073913574219,372.831451416016,71742.3739353418,"190715_Poo_TruePooFK180310_Half3.mzML",0,"Isethionic acid, 13C2",0
"FT142",267.073756349985,371.680236816406,3284832.05602738,"190715_Smp_FK180310S62C1-25m_C.mzML",4872045.29762113,"Isethionic acid, 13C2",9321012.54419341
"FT142",267.073944091797,371.993469238281,85767.9099868735,"190715_Smp_FK180310S62C1-DCM_B.mzML",1113092.81810087,"Isethionic acid, 13C2",886298.566819387
"FT142",267.073698090752,371.995391845703,388885.334241077,"190715_Smp_FK180310S64C1-25m_C.mzML",1096698.16983795,"Isethionic acid, 13C2",2081354.06479497
"FT142",267.073791503906,371.052337646484,61546.542579626,"190715_Smp_FK180310S77C1-DCM_C.mzML",0,"Isethionic acid, 13C2",0
"FT142",267.073699951172,375.653625488281,61655.5450575799,"190715_Smp_FK180310S80C1-25m_C.mzML",0,"Isethionic acid, 13C2",0
