"chemical_ID","score","Module_RTclust","mz","time","MatchCategory","theoretical.mz","Name","Formula","MonoisotopicMass","Adduct","ISgroup","mean_int_vec","MD"
"HMDB60458",0,"7_1",146.9804,461.2,"Multiple","146.97911","cis-3-Chloroallyl aldehyde","C3H3ClO","89.987242425","3M+H+Na","ISgroup_7_11_99",9531505,0.98
"HMDB60460",0,"5_1",151.04236,480.9,"Multiple","151.04346","cis-4-Hydroxy-D-proline","C5H9NO3","131.058243159","2M+H+K","ISgroup_5_23_5",2087820.5,0.042
"HMDB60460",0,"16_1",151.04237,515.4,"Multiple","151.04346","cis-4-Hydroxy-D-proline","C5H9NO3","131.058243159","2M+H+K","ISgroup_16_8_5",1360949.7,0.042
"HMDB60460",0,"7_1",173.0922,414.2,"Multiple","173.09207","cis-4-Hydroxy-D-proline","C5H9NO3","131.058243159","M+ACN+H","ISgroup_7_11_10",12577469.7,0.092
"HMDB60461",0,"5_1",246.09723,495.6,"Multiple","246.09721","cis-Acetylacrylate","C5H6O3","114.031694058","2M+NH4","ISgroup_5_24_10",12035588.6,0.097
"HMDB60461",0,"7_6",246.09731,518.3,"Multiple","246.09721","cis-Acetylacrylate","C5H6O3","114.031694058","2M+NH4","ISgroup_7_12_10",7246894.9,0.097
"HMDB60461",0,"7_1",246.09737,455.4,"Multiple","246.09721","cis-Acetylacrylate","C5H6O3","114.031694058","2M+NH4","ISgroup_7_11_10",3839852.4,0.097
"HMDB60468",0,"7_1",275.07137,591.4,"Multiple","275.07374","D-Gal alpha 1-6D-Gal alpha 1-6D-Glucose","C18H32O16","504.169034976","M+2Na","ISgroup_7_12_8",3138089,0.071
"HMDB60469",0,"11_1",282.11848,604.1,"Multiple","282.11733","Dehydrodolichol diphosphate","C25H44O7P2","518.256226786","M+2Na","ISgroup_11_40_12",2099985.3,0.118
"HMDB60469",0,"7_1",271.12883,495.1,"Multiple","271.12636","Dehydrodolichol diphosphate","C25H44O7P2","518.256226786","M+H+Na","ISgroup_7_11_13",2397503.5,0.129
"HMDB60472",0,"7_1",360.15015,606,"Multiple","360.14826","Didemethylcitalopram","C18H17FN2O","296.132491381","M+ACN+Na","ISgroup_7_12_16",4094981.2,0.15
"HMDB60475",9,"9_1",148.06048,652.1,"Multiple","148.06043","DL-Glutamate","C5H9NO4","147.053157781","M+H","ISgroup_9_33_7",46510449.8,0.06
"HMDB60475",9,"4_1",148.0605,620.1,"Multiple","148.06043","DL-Glutamate","C5H9NO4","147.053157781","M+H","ISgroup_4_23_7",1760828.4,0.06
"HMDB60476",0,"18_1",194.09273,459.8,"Multiple","194.09134","epsilon-Caprolactone","C6H10O2","114.068079564","3M+2Na","ISgroup_18_25_10",1635984.5,0.093
"HMDB60476",0,"2_1",194.09283,495.9,"Multiple","194.09134","epsilon-Caprolactone","C6H10O2","114.068079564","3M+2Na","ISgroup_2_21_10",1398061,0.093
"HMDB60476",0,"8_1",132.10201,476.4,"Multiple","132.1019","epsilon-Caprolactone","C6H10O2","114.068079564","M+NH4","ISgroup_8_26_11",534401891,0.102
"HMDB60476",0,"7_1",132.10205,306.1,"Multiple","132.1019","epsilon-Caprolactone","C6H10O2","114.068079564","M+NH4","ISgroup_7_8_11",125409903.3,0.102
"HMDB60476",0,"17_1",132.10198,360.2,"Multiple","132.1019","epsilon-Caprolactone","C6H10O2","114.068079564","M+NH4","ISgroup_17_8_11",17883541.5,0.102
"HMDB60477",0,"10_1",121.06842,558.4,"Multiple","121.0684","gamma-Glutamyl-beta-aminopropiononitrile","C8H13N3O3","199.095691297","M+ACN+2H","ISgroup_10_26_7",2039561.9,0.068
"HMDB60478",9,"2_1",244.0929,391.3,"Multiple","244.0928","gamma-Glutamyl-beta-cyanoalanine","C9H13N3O5","243.085520541","M+H","ISgroup_2_17_10",12122232.4,0.093
"HMDB60483",0,"7_1",121.03202,415.9,"Multiple","121.03284","Iminoerythrose 4-phosphate","C4H10NO6P","199.024573569","M+ACN+2H","ISgroup_7_11_4",265686643.8,0.032
"HMDB60491",0,"7_1",287.044,545.6,"Multiple","287.0422","Mycophenolic acid O-acyl-glucuronide","C23H28O12","496.15807636","M+2K","ISgroup_7_12_5",12749421.8,0.044
"HMDB60493",0,"17_1",156.07687,584.2,"Multiple","156.07608","N-Acetylmuramate","C11H19NO8","293.111066589","M+H+NH4","ISgroup_17_22_8",11104526.1,0.077
"HMDB60494",0,"7_12",347.14502,374.3,"Multiple","347.14548","N-Acetylmuramoyl-Ala","C14H24N2O9","364.148180376","M+H-H2O","ISgroup_7_10_15",5623685.3,0.145
"HMDB60494",0,"7_23",137.04327,493.3,"Multiple","137.04463","N-Acetylmuramoyl-Ala","C14H24N2O9","364.148180376","M+H+2Na","ISgroup_7_11_5",51862538.1,0.043
"HMDB60494",0,"2_6",137.04586,356.4,"Multiple","137.04463","N-Acetylmuramoyl-Ala","C14H24N2O9","364.148180376","M+H+2Na","ISgroup_2_15_5",35805216.9,0.046
"HMDB60494",0,"2_1",137.04588,289.5,"Multiple","137.04463","N-Acetylmuramoyl-Ala","C14H24N2O9","364.148180376","M+H+2Na","ISgroup_2_10_5",123536690.6,0.046
"HMDB60494",0,"7_1",137.04591,251.8,"Multiple","137.04463","N-Acetylmuramoyl-Ala","C14H24N2O9","364.148180376","M+H+2Na","ISgroup_7_6_5",2472300,0.046
"HMDB60495",0,"2_1",244.0929,391.3,"Multiple","244.0928","N-Formyl-L-aspartate","C5H7NO5","161.032422339","M+2ACN+H","ISgroup_2_17_10",12122232.4,0.093
"HMDB60499",0,"11_1",260.11301,150,"Multiple","260.11554","NPC","C28H30N4O6","518.216534712","M+2H","ISgroup_11_1_12",8028320.3,0.113
"HMDB60503",0,"12_1",138.05503,379.6,"Multiple","138.05496","Protoanemonin","C5H4O2","96.021129372","M+ACN+H","ISgroup_12_9_6",243089071.2,0.055
"HMDB60503",0,"1_1",138.05587,230.9,"Multiple","138.05496","Protoanemonin","C5H4O2","96.021129372","M+ACN+H","ISgroup_1_3_6",450330980.4,0.056
"HMDB60514",0,"14_1",248.02169,789.5,"Multiple","248.02155","trans-3-Chloro-2-propene-1-ol","C3H5ClO","92.002892489","2M+ACN+Na","ISgroup_14_1863_3",156173818.2,0.022
"HMDB60514",0,"7_1",352.92813,789.8,"Unique","352.92772","trans-3-Chloro-2-propene-1-ol","C3H5ClO","92.002892489","3M+2K-H","ISgroup_7_24_93",15014536.2,0.928
"HMDB60516",0,"5_1",146.98035,182.8,"Multiple","146.97911","trans-3-Chloroallyl aldehyde","C3H3ClO","89.987242425","3M+H+Na","ISgroup_5_1_99",84885081.2,0.98
"HMDB60516",0,"7_1",146.9804,461.2,"Multiple","146.97911","trans-3-Chloroallyl aldehyde","C3H3ClO","89.987242425","3M+H+Na","ISgroup_7_11_99",9531505,0.98
"HMDB60517",0,"3_1",184.03028,578.3,"Multiple","184.0285","trans-34-Dihydro-34-dihydroxy-712-dimethylbenzaanthracene","C20H18O2","290.13067982","M+2K","ISgroup_3_1_4",48903397.1,0.03
"HMDB60519",0,"3_1",184.03028,578.3,"Multiple","184.0285","trans-56-Dihydro-56-dihydroxy-712-dimethylbenzaanthracene","C20H18O2","290.13067982","M+2K","ISgroup_3_1_4",48903397.1,0.03
"HMDB60531",0,"4_1",328.0856,403.3,"Multiple","328.08534","Desmethylnortriptyline","C18H19N","249.151749613","M+2K+H","ISgroup_4_5_9",1371236.7,0.086
"HMDB60532",0,"1_1",141.11351,228.3,"Multiple","141.11481","O-Desmethylvenlafaxine","C16H25NO2","263.188529049","M+H+NH4","ISgroup_1_3_12",1323927.2,0.114
"HMDB60533",0,"7_1",268.10411,213.6,"Multiple","268.10565","Nirvanol","C11H12N2O2","204.089877638","M+ACN+Na","ISgroup_7_4_11",157660140.9,0.104
"HMDB60536",0,"10_1",209.08445,398.6,"Multiple","209.08339","Norclozapine","C17H17ClN4","312.114174271","2M+3H","ISgroup_10_16_9",6596466.9,0.084
"HMDB60537",0,"7_1",287.044,545.6,"Multiple","287.04286","p-Hydroxyphenobarbital","C12H12N2O4","248.079706882","2M+2K","ISgroup_7_12_5",12749421.8,0.044
"HMDB60537",0,"7_1",287.044,545.6,"Multiple","287.04286","p-Hydroxyphenobarbital","C12H12N2O4","248.079706882","M+K","ISgroup_7_12_5",12749421.8,0.044
"HMDB60541",0,"17_1",133.03187,379.2,"Multiple","133.03106","N-Desmethylzopiclone","C16H15ClN6O3","374.089416083","M+2H+Na","ISgroup_17_8_4",2824753.7,0.032
"HMDB60543",0,"9_1",102.05541,652.1,"Multiple","102.0563","6-Hydroxyetodolac","C17H21NO4","303.147058165","M+3H","ISgroup_9_33_6",2583091.3,0.055
"HMDB60543",0,"2_1",124.03946,211.8,"Multiple","124.03824","6-Hydroxyetodolac","C17H21NO4","303.147058165","M+3Na","ISgroup_2_4_4",147079830.9,0.039
"HMDB60544",0,"9_1",102.05541,652.1,"Multiple","102.0563","7-Hydroxyetodolac","C17H21NO4","303.147058165","M+3H","ISgroup_9_33_6",2583091.3,0.055
"HMDB60544",0,"2_1",124.03946,211.8,"Multiple","124.03824","7-Hydroxyetodolac","C17H21NO4","303.147058165","M+3Na","ISgroup_2_4_4",147079830.9,0.039
"HMDB60545",0,"7_1",326.05632,312.3,"Multiple","326.05844","O-Desmethylindomethacin","C18H14ClNO4","343.061135648","M+H-H2O","ISgroup_7_8_6",5905001.3,0.056
"HMDB60553",0,"12_1",401.1248,313.1,"Multiple","401.12878","E-3174","C22H21ClN6O2","436.141451653","M+H-2H2O","ISgroup_12_5_13",44248377.2,0.125
"HMDB60554",9,"4_1",325.08821,403.2,"Multiple","325.08506","4-hydroxyalprazolam","C17H13ClN4O","324.077788765","M+H","ISgroup_4_5_9",2564887.9,0.088
"HMDB60555",0,"7_1",287.044,545.6,"Multiple","287.04609","4-Hydroxyclonidine","C9H9Cl2N3O","245.012267339","M+ACN+H","ISgroup_7_12_5",12749421.8,0.044
"HMDB60558",0,"2_1",161.10022,418.6,"Multiple","161.0997","Desglymidodrine","C10H15NO3","197.105193351","M+3ACN+2H","ISgroup_2_17_11",19386992,0.1
"HMDB60558",0,"7_1",180.10197,414.1,"Multiple","180.10249","Desglymidodrine","C10H15NO3","197.105193351","M+H-H2O","ISgroup_7_11_11",24921033.5,0.102
"HMDB60560",0,"7_1",326.05632,312.3,"Multiple","326.05457","Albendazole sulfoxide","C12H15N3O3S","281.083412051","M+2Na-H","ISgroup_7_8_6",5905001.3,0.056
"HMDB60564",0,"7_1",377.14584,606,"Multiple","377.14651","Carboxy-ibuprofen","C13H16O4","236.104859","3M+2Na","ISgroup_7_12_15",2349365.4,0.146
"HMDB60564",0,"16_1",130.05002,599.4,"Multiple","130.05068","Carboxy-ibuprofen","C13H16O4","236.104859","M+H+Na","ISgroup_16_12_6",45747919,0.05
"HMDB60564",0,"17_1",130.05002,651.9,"Multiple","130.05068","Carboxy-ibuprofen","C13H16O4","236.104859","M+H+Na","ISgroup_17_25_6",13485436,0.05
"HMDB60565",0,"5_1",245.11325,571.9,"Multiple","245.11481","1-Hydroxyibuprofen","C13H18O3","222.125594442","M+Na","ISgroup_5_27_12",58393658.6,0.113
"HMDB60565",0,"5_1",245.11325,571.9,"Multiple","245.11481","1-Hydroxyibuprofen","C13H18O3","222.125594442","2M+2Na","ISgroup_5_27_12",58393658.6,0.113
"HMDB60568",0,"16_1",147.04749,416.9,"Multiple","147.04847","1011-Dihydroxycarbamazepine","C15H14N2O3","270.100442324","M+H+Na","ISgroup_16_1_5",24768510.3,0.047
"HMDB60569",0,"4_1",153.06008,403.3,"Multiple","153.06112","Deoxyartemsinin","C15H22O4","266.151809192","M+H+K","ISgroup_4_5_7",14279827,0.06
"HMDB60569",0,"7_1",289.13933,537.3,"Multiple","289.14103","Deoxyartemsinin","C15H22O4","266.151809192","2M+2Na","ISgroup_7_12_14",5861064.3,0.139
"HMDB60569",0,"7_1",289.13933,537.3,"Multiple","289.14103","Deoxyartemsinin","C15H22O4","266.151809192","M+Na","ISgroup_7_12_14",5861064.3,0.139
"HMDB60570",0,"7_1",157.07391,584.6,"Multiple","157.07295","Deoxydihydro-artemisinin","C15H24O4","268.167459256","M+2Na","ISgroup_7_12_8",15663887.7,0.074
"HMDB60574",0,"18_1",193.08939,459.5,"Multiple","193.08913","Perindoprilat","C17H28N2O5","340.199822016","M+2Na","ISgroup_18_25_9",21855976.8,0.089
"HMDB60574",0,"2_1",193.08953,496.5,"Multiple","193.08913","Perindoprilat","C17H28N2O5","340.199822016","M+2Na","ISgroup_2_21_9",16860407.5,0.09
"HMDB60575",0,"7_1",154.05328,264.6,"Multiple","154.05188","Dehydrowarfarin","C19H14O4","306.089208936","M+2H","ISgroup_7_6_6",13185458.2,0.053
"HMDB60578",0,"7_1",181.12741,209.9,"Multiple","181.12792","b-Dihydrotetrabenazine","C19H29NO3","319.214743799","M+ACN+2H","ISgroup_7_4_13",5573685.7,0.127
"HMDB60578",0,"7_23",181.12744,448.6,"Multiple","181.12792","b-Dihydrotetrabenazine","C19H29NO3","319.214743799","M+ACN+2H","ISgroup_7_11_13",3202731.1,0.127
"HMDB60580",0,"16_1",195.06869,550.1,"Multiple","195.06762","Ethisterone","C21H28O2","312.20893014","M+2K","ISgroup_16_10_7",2230737.6,0.069
"HMDB60580",0,"18_1",195.06871,576.2,"Multiple","195.06762","Ethisterone","C21H28O2","312.20893014","M+2K","ISgroup_18_36_7",759014.4,0.069
"HMDB60587",0,"18_1",182.06731,330.8,"Multiple","182.06619","Aminoethoxyacetic acid","C4H8NO3","118.050418127","M+ACN+Na","ISgroup_18_15_7",3796868.7,0.067
"HMDB60593",0,"1_1",154.08023,195,"Multiple","154.07943","Alpha-dihydroartemisinin","C15H24O5","284.162373878","M+H+Na","ISgroup_1_1_9",1007871.6,0.08
"HMDB60600",0,"14_1",593.00355,790,"Multiple","593.00127","Olsalazine-O-sulfate","C14H10N2O9S","382.010700618","3M+H+K","ISgroup_14_1863_1",43466101.3,0.004
"HMDB60600",0,"14_1",365.01085,789,"Multiple","365.008","Olsalazine-O-sulfate","C14H10N2O9S","382.010700618","M+H-H2O","ISgroup_14_1863_2",7712323.7,0.011
"HMDB60601",0,"17_1",386.04226,230.9,"Multiple","386.04482","6-thiouric acid","C5H4N4O2S","184.005496082","2M+NH4","ISgroup_17_1_5",4408546.8,0.042
"HMDB60601",0,"14_1",248.02169,789.5,"Multiple","248.02126","6-thiouric acid","C5H4N4O2S","184.005496082","M+ACN+Na","ISgroup_14_1863_3",156173818.2,0.022
"HMDB60604",0,"2_1",284.09894,447.2,"Multiple","284.09628","Salbutamol 4-O-sulfate","C13H21NO6S","319.108958099","M+H-2H2O","ISgroup_2_18_10",5479278.4,0.099
"HMDB60604",0,"8_1",122.03159,416.1,"Multiple","122.03156","Salbutamol 4-O-sulfate","C13H21NO6S","319.108958099","M+H+2Na","ISgroup_8_21_4",1827526.3,0.032
"HMDB60606",0,"2_1",112.05089,325.5,"Multiple","112.05135","Hydralazine acetone hydrazone","C11H12N4","200.106196404","M+H+Na","ISgroup_2_13_6",154463388.2,0.051
"HMDB60606",0,"2_6",112.0509,389.7,"Multiple","112.05135","Hydralazine acetone hydrazone","C11H12N4","200.106196404","M+H+Na","ISgroup_2_17_6",32763793.2,0.051
"HMDB60606",0,"17_1",218.13864,259.1,"Multiple","218.14002","Hydralazine acetone hydrazone","C11H12N4","200.106196404","M+NH4","ISgroup_17_2_14",117913733.7,0.139
"HMDB60607",0,"10_1",177.05823,465,"Multiple","177.0585","Fluoxetine glucuronide","C16H16N6O","308.138559164","M+2Na","ISgroup_10_19_6",1286719.1,0.058
"HMDB60617",0,"17_1",133.03187,379.2,"Multiple","133.03167","Penicilloic acid","C16H20N2O5S","352.10929245","M+H+2Na","ISgroup_17_8_4",2824753.7,0.032
"HMDB60622",0,"5_1",285.14449,401.3,"Multiple","285.14651","Endoxifen O-glucuronide","C31H37NO8","551.251917165","M+H+NH4","ISgroup_5_18_15",7466859.9,0.144
"HMDB60622",0,"5_25",285.14451,652.2,"Multiple","285.14651","Endoxifen O-glucuronide","C31H37NO8","551.251917165","M+H+NH4","ISgroup_5_33_15",1861636.5,0.145
"HMDB60624",0,"7_1",210.07229,599.7,"Multiple","210.07362","Ethionamide sulphoxide","C8H10N2OS","182.051383642","2M+3H2O+2H","ISgroup_7_12_8",1243393.2,0.072
"HMDB60625",0,"10_1",121.06842,558.4,"Multiple","121.0692","N-despropyl ropinirole","C13H18N2O","218.141913208","M+H+Na","ISgroup_10_26_7",2039561.9,0.068
"HMDB60627",0,"7_1",326.05632,312.3,"Multiple","326.05716","Malaoxon","C10H19O7PS","314.058910164","2M+H+Na","ISgroup_7_8_6",5905001.3,0.056
"HMDB60629",0,"5_1",245.11325,571.9,"Multiple","245.11521","Hydroxydesmthyl doxepin glucuronide","C25H29NO8","471.189316909","M+H+NH4","ISgroup_5_27_12",58393658.6,0.113
"HMDB60632",0,"17_1",86.06062,615.6,"Multiple","86.06138","N-Demethyl orphenadrine","C17H21NO","255.162314299","M+3H","ISgroup_17_24_7",5473296.1,0.061
"HMDB60632",0,"7_1",149.10029,410.2,"Multiple","149.10171","N-Demethyl orphenadrine","C17H21NO","255.162314299","M+ACN+2H","ISgroup_7_11_11",2607722.1,0.1
"HMDB60634",0,"7_1",287.044,545.6,"Multiple","287.0422","Mycophenolic acid glucuronide","C23H28O12","496.15807636","M+2K","ISgroup_7_12_5",12749421.8,0.044
"HMDB60648",0,"3_1",580.91991,789.9,"Multiple","580.92199","Hexafluoroisopropanol","C3H2F6O","168.000983916","3M+2K-H","ISgroup_3_507_92",45542509.8,0.92
"HMDB60650",25714.2857142857,"8_1",132.10201,476.4,"Multiple","132.1019","N-(2-Hydroxyethyl)-morpholine","C6H13NO2","131.094628665","M+H","ISgroup_8_26_11",534401891,0.102
"HMDB60650",25714.2857142857,"8_1",134.10618,476.9,"-","-","N-(2-Hydroxyethyl)-morpholine","C6H13NO2","-","M+H_[+2]","ISgroup_8_26_11",1403676.49512195,0.106179999999995
"HMDB60650",25714.2857142857,"8_1",133.10538,476.5,"-","-","N-(2-Hydroxyethyl)-morpholine","C6H13NO2","-","M+H_[+1]","ISgroup_8_26_11",33905553.8097561,0.105379999999997
"HMDB60651",0,"12_1",401.1248,313.1,"Multiple","401.12403","2-Hydroxycarbamazepine","C15H12N2O2","252.089877638","3M+2Na","ISgroup_12_5_13",44248377.2,0.125
"HMDB60653",0,"12_1",401.1248,313.1,"Multiple","401.12403","3-Hydroxycarbamazepine","C15H12N2O2","252.089877638","3M+2Na","ISgroup_12_5_13",44248377.2,0.125
"HMDB60656",0,"17_1",218.13864,259.1,"Multiple","218.14016","Monoethylglycinexylidide","C12H18N2O","206.141913208","2M+H+Na","ISgroup_17_2_14",117913733.7,0.139
"HMDB60656",0,"17_4",145.10532,300,"Multiple","145.10478","Monoethylglycinexylidide","C12H18N2O","206.141913208","M+2ACN+2H","ISgroup_17_4_11",6021821.1,0.105
"HMDB60656",0,"18_1",123.0555,154.7,"Multiple","123.05617","Monoethylglycinexylidide","C12H18N2O","206.141913208","M+H+K","ISgroup_18_1_6",51687639.4,0.055
"HMDB60656",0,"7_1",145.10533,462.6,"Multiple","145.10478","Monoethylglycinexylidide","C12H18N2O","206.141913208","M+2ACN+2H","ISgroup_7_11_11",2448448.7,0.105
"HMDB60658",0,"12_1",401.1248,313.1,"Multiple","401.12403","Carbamazepine-1011-epoxide","C15H12N2O2","252.089877638","3M+2Na","ISgroup_12_5_13",44248377.2,0.125
"HMDB60664",0,"2_1",139.05018,420.7,"Multiple","139.0502","Isoniazid pyruvate","C9H9N3O3","207.064391169","2M+3H","ISgroup_2_17_6",122763794.8,0.05
"HMDB60664",0,"6_2",139.05023,205.6,"Multiple","139.0502","Isoniazid pyruvate","C9H9N3O3","207.064391169","2M+3H","ISgroup_6_5_6",5755993.2,0.05
"HMDB60664",0,"6_1",139.05029,186.5,"Multiple","139.0502","Isoniazid pyruvate","C9H9N3O3","207.064391169","2M+3H","ISgroup_6_5_6",9149910.5,0.05
"HMDB60665",9,"2_1",124.03949,194.9,"Multiple","124.0393","Isonicotinic acid","C6H5NO2","123.032028409","M+H","ISgroup_2_3_4",86463131.5,0.039
"HMDB60665",9,"2_1",124.03946,211.8,"Multiple","124.0393","Isonicotinic acid","C6H5NO2","123.032028409","M+H","ISgroup_2_4_4",147079830.9,0.039
"HMDB60675",0,"1_1",139.05293,230.9,"Multiple","139.05289","Carbamazepine iminoquinone","C14H9NO","207.068413915","2M+3H","ISgroup_1_3_6",5802299.2,0.053
"HMDB60675",0,"2_1",113.0542,326.5,"Multiple","113.05476","Carbamazepine iminoquinone","C14H9NO","207.068413915","M+H+NH4","ISgroup_2_13_6",5905669.9,0.054
"HMDB60676",0,"2_1",139.05018,420.7,"Multiple","139.05101","10-Hydroxycarbazepine","C15H14N2O2","254.105527702","M+H+Na","ISgroup_2_17_6",122763794.8,0.05
"HMDB60676",0,"6_2",139.05023,205.6,"Multiple","139.05101","10-Hydroxycarbazepine","C15H14N2O2","254.105527702","M+H+Na","ISgroup_6_5_6",5755993.2,0.05
"HMDB60676",0,"6_1",139.05029,186.5,"Multiple","139.05101","10-Hydroxycarbazepine","C15H14N2O2","254.105527702","M+H+Na","ISgroup_6_5_6",9149910.5,0.05
"HMDB60677",0,"17_1",70.06582,448.9,"Multiple","70.06512","26-Dimethylaniline","C8H11N","121.089149357","M+H+NH4","ISgroup_17_12_7",11754542,0.066
"HMDB60678",0,"2_1",253.11245,190.7,"Multiple","253.11302","3-Hydroxymonoethylglycinexylidide","C12H18N2O2","222.13682783","2M+Na+K","ISgroup_2_3_12",17963802.1,0.112
"HMDB60678",0,"7_1",131.05342,599.6,"Multiple","131.05363","3-Hydroxymonoethylglycinexylidide","C12H18N2O2","222.13682783","M+H+K","ISgroup_7_12_6",2122729.5,0.053
"HMDB60679",0,"1_1",120.03255,230.9,"Multiple","120.03149","Glycinexylidide","C10H14N2O","178.11061308","M+Na+K","ISgroup_1_3_4",1413995.4,0.033
"HMDB60680",9,"7_1",152.07067,130,"Multiple","152.0706","2-Amino-3-methylbenzoate","C8H9NO2","151.063328537","M+H","ISgroup_7_1_8",29759399.2,0.071
"HMDB60681",0,"17_1",120.08099,278.1,"Multiple","120.08136","4-Hydroxy-26-dimethylaniline","C8H11NO","137.084063979","M+H-H2O","ISgroup_17_2_9",16118387,0.081
"HMDB60681",0,"7_1",120.08106,260.5,"Multiple","120.08136","4-Hydroxy-26-dimethylaniline","C8H11NO","137.084063979","M+H-H2O","ISgroup_7_6_9",10498999.7,0.081
"HMDB60682",0,"5_1",303.15495,467.6,"Multiple","303.15668","2-Propyl-24-pentadienoic acid","C8H12O2","140.083729628","2M+Na","ISgroup_5_23_16",1318998.7,0.155
"HMDB60682",0,"15_1",158.11765,447,"Multiple","158.11755","2-Propyl-24-pentadienoic acid","C8H12O2","140.083729628","M+NH4","ISgroup_15_15_12",5285075.7,0.118
"HMDB60682",0,"7_1",182.11772,139.2,"Multiple","182.11756","2-Propyl-24-pentadienoic acid","C8H12O2","140.083729628","M+ACN+H","ISgroup_7_1_12",15461864.6,0.118
"HMDB60683",0,"10_1",176.12826,449.6,"Multiple","176.12812","2-n-Propyl-4-oxopentanoic acid","C8H14O3","158.094294314","M+NH4","ISgroup_10_19_13",3825125.6,0.128
"HMDB60683",0,"5_1",176.12819,541.9,"Multiple","176.12812","2-n-Propyl-4-oxopentanoic acid","C8H14O3","158.094294314","M+NH4","ISgroup_5_26_13",15563912.4,0.128
"HMDB60683",0,"7_1",176.12823,381,"Multiple","176.12812","2-n-Propyl-4-oxopentanoic acid","C8H14O3","158.094294314","M+NH4","ISgroup_7_10_13",5235731.8,0.128
"HMDB60684",0,"11_1",192.12306,548.1,"Multiple","192.12303","2-Propylglutaric acid","C8H14O4","174.089208936","M+NH4","ISgroup_11_39_13",3528377.8,0.123
"HMDB60684",0,"15_1",192.12313,273.3,"Multiple","192.12303","2-Propylglutaric acid","C8H14O4","174.089208936","M+NH4","ISgroup_15_1_13",2768343.6,0.123
"HMDB60685",0,"10_1",176.12826,449.6,"Multiple","176.12812","3-Oxovalproic acid","C8H14O3","158.094294314","M+NH4","ISgroup_10_19_13",3825125.6,0.128
"HMDB60685",0,"7_1",176.12823,381,"Multiple","176.12812","3-Oxovalproic acid","C8H14O3","158.094294314","M+NH4","ISgroup_7_10_13",5235731.8,0.128
"HMDB60685",0,"5_1",176.12819,541.9,"Multiple","176.12812","3-Oxovalproic acid","C8H14O3","158.094294314","M+NH4","ISgroup_5_26_13",15563912.4,0.128
"HMDB60686",0,"7_1",293.99096,790.9,"Multiple","293.9893","4-Ketocyclophosphamide","C7H13Cl2N2O3P","274.004084218","2M+H+K","ISgroup_7_24_100",8112826.2,0.991
"HMDB60690",0,"7_1",293.99096,790.9,"Multiple","293.9893","4-Ketoifosfamide","C7H13Cl2N2O3P","274.004084218","2M+H+K","ISgroup_7_24_100",8112826.2,0.991
"HMDB60700",0,"5_1",245.11325,571.9,"Multiple","245.11521","(E)-2-Hydroxydoxepin glucuronide","C25H29NO8","471.189316909","M+H+NH4","ISgroup_5_27_12",58393658.6,0.113
"HMDB60701",0,"2_1",139.05018,420.7,"Multiple","139.05101","(R)-MHD","C15H14N2O2","254.105527702","M+H+Na","ISgroup_2_17_6",122763794.8,0.05
"HMDB60701",0,"6_2",139.05023,205.6,"Multiple","139.05101","(R)-MHD","C15H14N2O2","254.105527702","M+H+Na","ISgroup_6_5_6",5755993.2,0.05
"HMDB60701",0,"6_1",139.05029,186.5,"Multiple","139.05101","(R)-MHD","C15H14N2O2","254.105527702","M+H+Na","ISgroup_6_5_6",9149910.5,0.05
"HMDB60702",0,"2_1",139.05018,420.7,"Multiple","139.05101","(S)-MHD","C15H14N2O2","254.105527702","M+H+Na","ISgroup_2_17_6",122763794.8,0.05
"HMDB60702",0,"6_2",139.05023,205.6,"Multiple","139.05101","(S)-MHD","C15H14N2O2","254.105527702","M+H+Na","ISgroup_6_5_6",5755993.2,0.05
"HMDB60702",0,"6_1",139.05029,186.5,"Multiple","139.05101","(S)-MHD","C15H14N2O2","254.105527702","M+H+Na","ISgroup_6_5_6",9149910.5,0.05
"HMDB60703",9,"7_1",196.16976,108.8,"Multiple","196.16959","1-Amino-3-hydroxymethyl-5-methyl-adamantane","C12H21NO","195.162314299","M+H","ISgroup_7_1_17",2958227,0.17
"HMDB60704",0,"2_1",253.11245,190.7,"Multiple","253.11022","1-Hydroxylorcaserin","C11H14ClNO","211.076391782","M+ACN+H","ISgroup_2_3_12",17963802.1,0.112
"HMDB60710",0,"7_1",210.07229,599.7,"Multiple","210.07291","17-Hydroxymethylethisterone","C22H30O3","342.219494826","M+2K","ISgroup_7_12_8",1243393.2,0.072
"HMDB60710",0,"10_1",137.06315,561.2,"Multiple","137.06238","17-Hydroxymethylethisterone","C22H30O3","342.219494826","M+3Na","ISgroup_10_26_7",1271881.7,0.063
"HMDB60717",0,"7_1",275.07137,591.4,"Multiple","275.07363","2-Hydroxy-imipramine glucuronide","C25H32N2O7","472.220951388","M+2K","ISgroup_7_12_8",3138089,0.071
"HMDB60721",0,"11_1",260.11301,150,"Multiple","260.11434","2-Oxomelatonin","C13H16N2O3","248.116092388","2M+H+Na","ISgroup_11_1_12",8028320.3,0.113
"HMDB60721",0,"16_1",147.04749,416.9,"Multiple","147.04726","2-Oxomelatonin","C13H16N2O3","248.116092388","M+2Na","ISgroup_16_1_5",24768510.3,0.047
"HMDB60722",27000,"12_1",139.05838,379.6,"-","-","2-Pyridylacetic acid","C7H7NO2","-","M+H_[+1]","ISgroup_12_9_6",17539383.4268293,0.0583799999999997
