"Module_RTclust","mz","time","X190715_Blk_KM1906U14.Blk_C.mzML","X190715_Poo_TruePooFK180310_Full1.mzML","X190715_Poo_TruePooFK180310_Full2.mzML","X190715_Poo_TruePooFK180310_Full3.mzML","X190715_Poo_TruePooFK180310_Half1.mzML","X190715_Poo_TruePooFK180310_Half2.mzML","X190715_Poo_TruePooFK180310_Half3.mzML","X190715_Smp_FK180310S62C1.25m_A.mzML","X190715_Smp_FK180310S62C1.25m_B.mzML","X190715_Smp_FK180310S62C1.25m_C.mzML","X190715_Smp_FK180310S62C1.DCM_A.mzML","X190715_Smp_FK180310S62C1.DCM_B.mzML","X190715_Smp_FK180310S62C1.DCM_C.mzML","X190715_Smp_FK180310S64C1.25m_A.mzML","X190715_Smp_FK180310S64C1.25m_B.mzML","X190715_Smp_FK180310S64C1.25m_C.mzML","X190715_Smp_FK180310S64C1.DCM_A.mzML","X190715_Smp_FK180310S64C1.DCM_B.mzML","X190715_Smp_FK180310S64C1.DCM_C.mzML","X190715_Smp_FK180310S77C1.25m_A.mzML","X190715_Smp_FK180310S77C1.25m_B.mzML","X190715_Smp_FK180310S77C1.25m_C.mzML","X190715_Smp_FK180310S77C1.DCM_A.mzML","X190715_Smp_FK180310S77C1.DCM_B.mzML","X190715_Smp_FK180310S77C1.DCM_C.mzML","X190715_Smp_FK180310S80C1.25m_A.mzML","X190715_Smp_FK180310S80C1.25m_B.mzML","X190715_Smp_FK180310S80C1.25m_C.mzML","X190715_Smp_FK180310S80C1.DCM_A.mzML","X190715_Smp_FK180310S80C1.DCM_B.mzML","X190715_Smp_FK180310S80C1.DCM_C.mzML","X190715_Std_4uMStdsMix1InH2O_1.mzML","X190715_Std_4uMStdsMix1InH2O_2.mzML","X190715_Std_4uMStdsMix1InMatrix_1.mzML","X190715_Std_4uMStdsMix1InMatrix_2.mzML","X190715_Std_4uMStdsMix2InH2O_1.mzML","X190715_Std_4uMStdsMix2InH2O_2.mzML","X190715_Std_4uMStdsMix2InMatrix_1.mzML","X190715_Std_4uMStdsMix2InMatrix_2.mzML","X190715_Std_H2OinMatrix_1.mzML","X190715_Std_H2OinMatrix_2.mzML"
"3_1",159.01712,577.6,5811553.6,26771804.8,32620437.8,23820567.3,11220494.3,11267919.5,10465489,16899525.5,18839037.7,13948244.3,12253733.4,10582435,16553495.2,7691098.9,7517797.1,21875664.2,16007656.6,19571161.8,8078634.6,6475932.7,31187905.4,27423162.2,14368886.5,12326584.2,18098139.1,15741512.4,19692573.1,24734511.1,23149571.4,16377905.5,22925449.4,0,0,0,5397256,0,0,0,9382992.5,0,17274521
"3_1",184.03028,578.3,37328577.4,73048200.9,77808993.2,101198715.6,46960734.4,29880617.3,81051305.3,46439740.9,109948431.6,35793622.8,29596395.9,23698299.4,80546556.8,99833917.8,16262180.9,76315265.5,42495576.5,99465089.1,51969583.7,109561298.7,74930120.9,76778822.6,33944098.6,32010765.4,104862450.9,7963867.3,48130624.1,62337706,77927102.4,80890949.4,58195128.9,0,0,0,18014493.7,0,0,0,20506138.7,0,39343908.9
"3_1",143.00373,578.7,33484412.3,38839761.6,39326364,23650623.9,14158286,27888158.5,12983964.7,27370933.9,25004435,21510619.8,1434819.8,12071585.6,20570406.9,4973800,6676883,28644053.2,20761923.4,26714263.2,8631435.1,3953807.8,33617580.2,39729335.5,18732897.8,16295716.3,5286621.3,21449552.4,23036912.6,32535048.4,30312519.7,23604716.1,32451897.5,0,0,443342.7,7696090.7,0,0,591447.9,10419883.6,3014902.1,24967727.1
"3_1",141.00649,579,19764817.4,112105794,90996898.2,84560436.7,29170535.9,63155001.1,47582824.3,59002164.4,75240347.2,52395773.5,34062867.4,35878246.5,58164121.2,63487109,22277769.9,105535038.5,52342436.4,65955483.2,33204847.5,14025173.6,89159089.4,90675693.9,37883215.1,35285285.7,71072471,65530665.8,60774037.6,78551707.6,104445773.1,47402105.4,76603220.6,0,0,1143327.1,27973326.7,0,0,461124.9,32178853.7,1351252.4,59714936.2
"3_1",182.03295,579.5,77070341.4,168084285.6,133325947.4,172872023.3,41651896.7,70078428.5,159271239.5,72695240.2,253571882.4,87113434.4,75462568.7,47061427.9,182993348.6,205228006.3,36749560.9,62995029.5,32641217.1,208754117.6,89164695.4,250720321,169390522,115293909.4,77040289.4,64077678.6,257581612.7,123594567.7,77592389.3,78567946.6,177566115.2,250296391.5,84807555.6,0,0,0,37263983.8,0,0,0,54791707.1,0,103490243.4
"3_507",392.95913,788.9,17310020.5,19130181.6,10418682.7,36781415.8,13486798.5,13416349.8,21296486.3,14182287.9,35790772.7,10439502.2,291553.5,6871805.8,22809193.2,30614081.9,5058721.8,23442886,3050986.7,26821830.6,13818794.9,35687144.6,32184785.2,22574908,10907093.8,6078967,33986894.8,35724103.7,4350968.8,6106649.2,24881874.8,25676845.6,8634523.2,0,0,3935348.8,8830141.3,0,0,2620306.5,8877823.5,5901226,8683265.3
"3_507",366.90946,789.3,30099121.1,20846018.6,28725125.9,47224061.2,8706825.6,16023059.3,25915620.8,26378690,40285358.7,14767292,0,21062089.3,36298428.7,21006730.8,15820542.3,28443011.6,5576305.4,43604309.4,24087715.3,45975741.6,29106903.1,33084193.2,10758380,13927989.5,41872356.9,46057237.5,5869496.4,9059261.8,27688153,42693944.2,11063533.1,0,0,5290350.5,6053490.2,0,0,5855782.6,6283655.2,8315634.1,6199182.1
"3_507",812.905,789.5,4359503.8,10119101.3,10727363,13021925.2,4813304.1,3493988.2,7220894.2,8270253.3,12125688.4,6559472.8,3205973.5,5894542.2,6881895,7090532.6,2076246,8996297.5,6209955.6,16506553.9,5296521.7,19517603.2,11810592.5,11424893.8,5098757.4,4552468.1,9285546.7,13274973.1,7256158.8,9950482.4,12376206.6,11372745.1,8439077.6,0,0,805070.5,798479.8,0,0,847161,850227.6,621741.5,528914.8
"3_507",697.91078,789.6,20665238.6,28502960.1,27988712.9,34581847.5,12854699.7,10859206.4,8087404.2,22013757.8,33242276.6,17012060.9,15076474.9,15343328.8,24996642.3,30645722.5,8919190.2,26346338.3,12086543.7,35695089.5,15332152.7,35952986.5,35893403.9,30177850.9,13555447.4,14043297.5,30941394.4,35347045.6,11367843.6,26187586.6,33398616.7,26860232,22094937.8,0,0,4877234.6,4021128.4,0,0,4614408.2,4377712.7,2141772.4,3910963.3
"3_507",367.95858,789.7,16121126.1,6002453.3,20077885.7,18589256.3,1031521.3,9834447.4,10074469.8,5654051.2,18780332.1,7494843.6,10243479.4,8930981.9,1360435.4,16599553.4,1266243.9,13860698.7,12729099.2,16239923.6,1308243.5,23481738.1,24455103.8,15675115.2,6096962.3,5657378.5,5721366.7,6934788.9,8324830.5,18532242,22096538.4,15286125,16918492.2,0,0,3915719.5,5242330.9,0,0,3979273.8,5149269.5,4640453.9,1515973.8
"3_507",465.92599,789.7,202787429.9,230092031.6,256884512.1,275883415.8,123026466.6,123232693.7,149965402.8,217220091,209949045.1,116214951.5,133738733.1,101229640.2,66996126.8,34970995.9,76334332.7,223139478.6,40516885.8,250514733.3,54495745.4,87403077.9,272901217.8,250622615,119388108,94154979,222075401.8,139838926.5,181096584.1,244162994.2,275121806.5,221001543.1,212944037.1,0,0,53513540,61480758.5,0,0,52701393,62705567,62660234.7,61637124.9
"3_507",467.92233,789.7,62055390,64960023.1,78411959,84934535.6,21615699.8,37441873.6,45911609.5,40002230.7,75697413.6,45660854.2,40827622.5,30439732.9,45285679.7,37377947.8,22552967.4,57939152.2,10829039.6,57138208.3,21539691.5,69905473.4,100598132.1,78734110.9,36169013.8,25591854.9,77553405.4,88237150.6,55809381.1,18743777.3,78930773.2,55502283.2,27824974,0,0,16248648.2,18945930.6,0,0,15858625.8,19447692.2,19268953.4,18750709.5
"3_507",695.91394,789.8,47670149.2,66172721.3,63178095.1,78233204.3,22149793.4,27183090,38262872.6,49086689.9,76431307.5,34420496.4,34831610.9,35303286.9,56688437.2,71329435.8,20423859.3,64612649.3,40771777.5,82170982.9,25285935.4,68165174.7,82542474.9,68152230.5,30300144.3,26463127,28421522.7,82160876.2,46544686,60694341.8,76616165,62857291.7,40798589.1,0,0,10892457.6,10176739.9,0,0,10842613.5,10338803.2,12574419.3,9603922.6
"3_507",393.95468,789.9,27340066.2,37766457.1,41453779.1,17483415.3,20394155.2,20857219.2,32957089.3,25095771.9,50952697,23155397.8,927892.8,14423787.2,35905817.6,39766194.6,8960198.6,29260311.1,10047747,49378028.4,25742992.7,66592880.9,47884006.8,39670079.4,11730931,13499694.2,51669823.4,58689858,12011984.9,38579558.1,41161296.3,38579458.2,21352382.2,0,0,5909385.2,13433340.9,0,0,7647949.5,13284527.7,9376629,13657292
"3_507",466.92647,789.9,33287367.5,37723173.9,42692046.9,10549567.5,20093359.9,20175141.2,24244688.3,35601883.8,39730420,24930900.3,21805326.2,16790351.5,26185599.3,20060843.6,10980938.7,37829926,9394851,40353580.3,16317637,53541253.3,52241263.4,45239825.7,12139008,15142766.4,41168281.5,44342734.1,7239400,39374419.2,44799313.8,33320085.3,34862469.7,0,0,8781112.8,9754232.4,0,0,6794828.4,10598590.2,10262940.6,10009868.9
"3_507",580.91991,789.9,61314254.7,80162048.4,79472950,45526955.6,37227033.1,35328172.9,48914112,64501360.9,74315706.8,46824235,42114027,33414186.1,68444165.1,26098658.5,13246290.1,80091960.6,23845408.5,96908434.3,16949525,113512443.1,99386395.8,84661634.4,28771804.8,33519252.5,86385612.8,57716074.7,27380264.4,76063228,94749669.8,65980129.1,56817941.6,0,0,1976362.3,14657136.9,0,0,3567266.4,15440799.4,17444939.5,14512459.7
"3_507",696.91442,790.1,9370280.5,13003033.9,12329339.6,15496043,4596653.6,4168983.3,7431034.6,8141682.3,13856785,7648004.3,6533877.1,5265360.8,8037305.8,13986049.9,3120936.7,12866737.8,6078135.5,16603890.4,5884530.4,17472946.7,15523976.6,13614731.3,6087056.8,6306508,14020068.6,16084487.5,6463733.7,12065908.6,14597354.9,11398625.2,10103059.7,0,0,1100972.8,1436657.5,0,0,883422.6,1398398.3,2539563.4,1159598.1
"3_507",711.89163,790.1,5150529.2,4752489.2,6048776.2,13166720,1964969.4,3002801.7,5786714.5,4711304.7,11794977.1,4172836.6,2340913.9,5308621.1,8605716.3,13186159.3,3903320.8,6858038.4,5341751.6,12552674.1,7343925.3,15709661.1,6234818.5,7061739.3,3586548.5,3802499.7,11394797.3,12924591.1,3262498.2,8036771.1,6259046.6,12943204,3419864.2,0,0,966357.3,377194.6,0,0,559976.8,506367.2,1010733.6,239634.1
"3_507",581.92026,790.3,10852849.2,14028997.3,14513846.9,13918632.9,6068540.4,6302351.9,8767118.4,11588740.7,16628728.8,7756252,6866506.8,5537583,6503626.9,6215499.5,3031024.8,12629715.6,8863616.8,16873261,5073226.5,13203962.9,17385110.8,15651157.6,5127325.5,7027904,14282511.1,17521920.3,8549989.3,13393147.7,16937477.7,11295001.8,11347593.2,0,0,2618590.8,2728777.2,0,0,2513832.6,2705160.3,3195986.8,2017324.6
"3_507",582.91648,790.4,22920911.9,27664353.9,29732653.8,27721430.1,12962223.3,13097495.3,18019165.1,23732302,33490131.9,17202697.5,15497364.8,12727602,21563867,16869325.3,7429712.7,29527991.8,10463842.7,35383383.1,12915510.8,34643969.4,37284293.3,31765441.6,13369783.5,12242336.2,32341177.3,36181242,13363049.2,27987590.5,33529113.4,28191123.8,24177801.2,0,13007.7,5469196.7,5621540.6,0,0,5355385.5,5548838.7,6507302.2,5320696.4
"3_507",810.90781,790.4,14936879.3,21510062.7,21344301,30750468.6,8299093.1,6970503.5,15075106.3,14472598.1,31072356.1,12642810.9,11968484.1,12542972,13782798.2,13860054.2,5337975.3,21616435.8,7240854.4,31678160.4,11560320.8,39118027.7,27909841.3,23769354.6,10496490,9113560.5,26317480.6,28415144.4,11584475.6,20325434.1,26711582.6,26401122.5,17574614.5,0,0,3301224,2748269.1,0,0,1845868.7,1884233.7,3569897,2657166.4
"3_507",292.94198,790.6,12173888.9,29942148.8,22510979.5,27789302.1,19844690.5,24406417,38335153.7,29482950.8,47705302.6,26768174.3,33452852.2,24919162.2,30582898.8,22020906.5,19895027.4,42294842.8,12198395,51735608.4,25616449.1,40871442.4,37723579.5,43741835,13779426.9,19854115.2,25567311.7,48612762.3,9158430.8,26400764.5,34841571.3,54627166.6,18028067.9,0,0,15817275.6,13009802.5,0,0,16073983.9,13328010.5,16285622,13964425.6
"3_507",596.89761,790.6,3912514.6,8106920.9,8733567.9,15763298.9,3209561.9,5031237.4,9449706,8189736.1,17316448.5,6292175.1,8364434,8664467.2,10336540.4,19461794.4,5621646.2,10498371.7,8227636.9,19262731.3,9122664.1,18924399.7,9610869.1,11759810.5,5933141.8,5724967.6,11266341.9,18914404.4,5274891.3,12766450.4,9261885.8,18603006.6,7132675.8,0,0,1532657,847532,0,0,1349067.8,1359730.5,980836.2,687885.4
"3_507",391.95826,790.8,106990471,105188694.6,164718021.2,226282780.6,22972219.8,62776515.5,3324867,42753133.4,179348814,54072255.7,80470941.5,46706293.6,126180376,83863630.4,38413472.5,83187160.8,2756307,119623284.6,87974478.7,204416283,187008994,112143428.6,70653074.4,30131401.7,101553608.7,212295957.3,10514479.1,8303257.9,136868015.4,142029893.1,33399440.1,0,0,29821524.8,54629025,0,0,30440832.5,52851570,37168380.6,53301755
"4_1",157.09727,349.4,153206.4,15922779.4,14944550.5,23289366.3,6792200.4,7409517.3,6503964.6,20228790.1,16001681.5,18982293.2,8078010.5,38056714.1,18683399.7,21058985.4,9142176.5,16759084,7826824,17258013.3,17568546.6,12930209.9,8805272.2,9332867.4,23028150,21327658.3,30647102.8,10083187.2,11240543.9,15239073.7,8202044.8,30035016.9,26166784.8,277358,186988.3,2976606.2,6712331,517637.5,288077.9,6302617.9,6009936.4,6455190.4,7208193.8
"4_5",325.08821,403.2,0,1207795.2,3345435.3,2728374.3,31656.1,786602.5,370017.3,623696.4,1220370,9062158.1,9102072,26891983.3,4624383.6,1105863.5,4478755.1,2382428.4,6116596.9,2422478.7,3488972.4,0,701215.5,596836,10689461.2,4324658.3,501210.1,187236.2,869278.8,400832.9,1286914.9,2091472.7,3495661.6,0,0,0,0,0,0,25988.3,0,0,0
"4_5",135.03028,403.3,0,3865154.4,2177281.5,3300100.3,1867741,868208.6,1698586.5,4545410.7,3871410.7,4201687.1,4628797.5,9534982.1,5890352.6,3883594.1,2205111.1,2507784,3329928.8,3998751.5,3770700.4,838374.3,742279.8,1012004.2,5887885.3,2275315,3716537.1,1351086.7,2736346.8,2416594.9,2733717.6,4390221,4973144.2,0,0,508112.3,421121,1057360.9,899077.6,2279427.9,1277227.5,558049.9,452401.2
"4_5",152.05673,403.3,4661169.8,386854057.4,239165379.4,312755061.9,198631882,136684888.1,172787244.9,454062778.4,410930413.3,423593757.9,477213996.5,923909020.5,547676189,362995697.8,240824406.1,267082583.2,341858127.9,387104716.2,353440338.4,116460656.4,115105636,125815585.7,597095943.2,246837761.7,340545138.1,145330252.9,286849826.7,270190930.8,287364624.5,430998030.1,521109894.1,214478.7,107189.2,105638223.5,73896371.3,147712249.1,143841747.2,230535151.9,179272279.2,105476108.5,77452612.3
"4_5",153.06008,403.3,37484.3,20399254.7,12651873.4,16106160.7,10455068.3,7332135.7,8953031.8,23938507.2,21695923.4,22922033.9,25158787.9,49530571,29016401.8,18724171.6,12671445,13850855.4,17970350.9,20486632.8,18590575.1,5782369.2,5782748.7,6223263.5,31425786.5,12941931.7,17796286.3,7359697.7,14702997.1,14091333.2,15089926.4,22258918.7,27361794.2,0,0,5503312.2,3740095.6,7532325.2,6835417.2,11975988.5,9398057.4,5285504.2,3893889.3
"4_5",328.0856,403.3,0,449419.4,2254585.4,1747692.1,12748,482266.3,258005,205253.4,554421.8,4768299.3,5661733.8,10009148.9,1871759.8,728974.3,2755415.9,1615979.4,3329567.2,933274.5,2659529.5,13595.8,947112.9,374246.9,5047492.8,3470423,300945.9,355633.3,871322.9,358487.9,1654812.9,853408.6,1675148.1,0,0,0,0,0,0,0,0,0,0
"4_6",143.0816,420.6,285460.6,18958958.4,21433029.9,32600534.9,12125932.7,9829682.5,16271315.6,28870116.2,23345888.8,36490221.1,176254.6,90204179.6,34839435.3,23503915.2,19339489.7,24709775.1,11759582.5,31073977.5,39306067.3,16818061.4,7744123,9150577,23693969,22288493.2,32766112.6,11500583.8,16368437.4,13045822,7063547.5,39554222.2,27288199.9,287278.8,191952.5,367348.8,3980575.7,495297.8,274146.1,0,1114784.7,4974135.3,9255377.6
"4_13",130.06939,499.8,40636.8,3171328.8,3167998.5,3618128.5,1486018.7,1452223.3,1892798,4663188.2,2703112.5,3684723,2673533.7,15891041.4,5575905.9,1146184.4,1791746.5,3139942.7,2839132,5182019.3,5396139.6,1003889.4,585500.4,885311.8,3493249.8,2691975.5,3682842.2,595296,1098815.9,2494570.2,1410047.6,4258837.3,4253721.6,0,0,1366624.5,1151034.2,0,0,730155.8,606270.7,1538149.5,686803.4
"4_13",129.06603,500,5503370.3,62735938.3,61937351.3,73483064.4,31601659.5,32466990.7,40581497.7,90476695.6,56562931.4,76271979.1,54633968.4,298707129.9,111376014.3,48110983.4,46188258.5,71229792.6,56599676.5,100786246.7,108911719.2,32197892.1,23104325,21778860.8,68939327.3,52520797.9,73215651.4,24794213.3,35097213.8,49042023.6,29894129.9,88991758.8,85351448.6,1363335.1,704368,29542364.2,24385234.8,576731.5,185403.6,29504635.2,25046044.8,30620135.2,26858129.7
"4_13",100.03979,500.5,339333.9,1778651.9,1448626.9,1557999.9,987430.1,857340.3,1009010.7,2149869.3,1073616,1934202.5,987183.7,5589101.4,2249119.3,345745.1,1213379.3,1288140.5,1620330.7,1960266.1,793242.1,583068.7,546297.3,852604.9,1767452,1496818.1,997393.6,264464.4,959624.7,1330285.5,683763.1,1589649.6,1852380.8,805143.4,667084.3,262465,671772.5,292064.4,492980.3,354870.1,818540.1,534688.2,680735.4
"4_14",159.07649,526.1,64380.5,5168923.7,4995137.7,3058520.4,2877275.6,2899816.9,2963190,7343034.9,3635537.2,6839125.6,5064637.4,15862926.4,5838639.7,1353860.7,4472431.8,5687660.1,5334084.4,4766360.9,6329445.8,1368719.8,1815116.8,2297420.8,9713257.2,7428973.7,7546362.7,902064.6,2668622.9,4146667.7,2014418.2,5978695.5,8432556.8,160322.8,52210.3,6665022.9,5080472,136527.7,36305.9,2372668.2,4563641.7,7052194.1,5237742.4
"4_23",148.0605,620.1,11682,2174756.2,1199844,1127421.5,193212.4,896704.9,1115446.1,1138599.4,982163.1,644559.3,723798.1,11362815.2,3743676.8,532453.8,806936,471230.1,3904150.5,3703189.6,4088016.4,403689,377584,413064.5,6539574.7,4103049.5,4148049.5,259547.7,1301966.7,334812.7,713202.8,2271115.2,3319021.9,2066793.1,0,3971088.3,106559.7,13632,0,732468.7,837270.2,1449831.9,10987.3
"5_1",146.98035,182.8,14096323.2,51503119.4,32114625.9,64289404.8,53012534.3,33093383.1,14809413.1,5608360.9,37562323.3,33911900.5,139074065,17737182.2,46996984.1,43775180.2,41172040.9,31963207.3,22843107.5,45421709.1,48900612.8,44072044.7,3503291.2,34001510.8,27144320.3,11854640.8,49131694.7,39054160.3,34420753.4,3673444.7,31982546.6,50556200.4,8881947.8,40385558.5,105965878.6,404174226.6,290196269,27115973.4,51423576.6,442130942.5,327729845.6,374482319.1,300521707.6
"5_1",145.98552,182.9,1888592.3,4492549.7,2125937.3,125989.2,2964340.8,2770775.6,1395433,584144.6,2623718.1,3076621,13366309.4,1722649.9,3699997.4,3440093.4,2494869.1,2796291.5,379891.8,4239509.2,4995609.4,3241760.6,548059.4,2380982.6,1998858.2,1454359.6,3868868.9,2974997.9,1311032.8,820725.5,1406927.5,3922615.1,697024.4,2898635.4,6905930.2,26938810.1,25780764.6,1610790.1,2276431.7,36577207.5,28219659.1,34997891.7,18977853.8
"5_1",144.98219,183.1,9783186,114264818.4,76735542,129391459.7,143307027.8,75384897.7,64378641.9,18570339.9,86298239.8,79855108.4,316571696.6,45259034.9,88254619.6,99293980.9,92837179.8,70575254,55831719.5,125504505.9,89480166.3,97707697.6,15724503.5,78350218.3,63095784.3,84201620.7,94408974.3,62868423.1,61724845.7,68636659,83901496.7,102400787.6,33053729.7,84673084.4,233613185.9,679430155.9,647532482.4,57991809.9,121038044,994590961.9,738902563.8,831172494.6,742621472.3
"5_1",147.98367,183.2,820078.4,664205.7,169016.6,0,940802.5,615615.4,419015.3,364912.7,669854.5,931403.1,5702180.9,511726.8,1250580.8,1605151.1,375810.4,156418.1,49596.4,379406.1,1478076,1434602.6,199257.4,696155.5,590087.6,208982.5,1603980.9,1036790,511639,162444.6,358861.8,1177173.5,467053.3,1173767.8,2800054.9,12910865,9109596.7,731551.5,1106294.9,15000219.5,6500982.1,15606349.2,11483388.6
"5_1",103.95591,183.8,1314814.8,528204.6,851571.8,111004.1,1655238,926603.7,803219.9,218863.1,696187.9,1286965.1,8247183.6,519861,1113222.3,387211.2,1013322.9,167566.6,0,597571.5,1342651.6,666668.1,226129.2,744516.5,922648.7,490722.3,1251586.5,770912.6,527070.9,216161.9,236326.2,902162.8,203259.1,1135011.5,3255316.4,22247341.9,18141600.5,583701,866829.6,26878495.9,17687603.9,28675924,20884398.4
"5_8",174.02205,271.2,86869.8,6685850.1,4132563.6,4134313.9,3672478,1799782.6,2261395.2,18535832.6,10795184.2,8755021.7,141027.2,3538595.1,335615.7,10053263.1,8512473.9,19509784.5,278441.1,436430.1,495948.2,741837.4,4427669,4372165,1002674.8,479825.5,480966,4216019.4,10172494.1,11023677.3,457799.8,665111.1,1724030.8,0,0,38667999.7,28388367.4,0,0,37856471.8,28041430.9,40246427,25280811.7
"5_10",90.09184,296.6,6510959.3,111860.5,1312318.1,46677.8,13723509.6,944548.6,52582.2,289072.5,19666035,505995.2,0,355395.3,42003244.2,6824057.7,90730.4,206741.2,47475.1,34707.5,3384285.1,11425030.7,786342.2,132261.6,1422226,153549.7,7462053,71849400.6,207023.4,188977.5,1492426.9,7169237.5,113389.1,1841981.6,1700350.2,855889291.5,836675666.6,1866002.3,829950.8,893028875.4,855834822.3,912355780.4,862659660.8
"5_18",201.02509,385.7,93420.1,918220.7,373903.5,372312.1,218897.4,253155.6,189461.7,3872002.6,1825971.5,1254225.1,87664.2,2297981.7,367819.5,1717079,1823478.6,2699692.6,115259.2,215883.4,175023,213747.8,223828.4,309220.4,207394.4,144600.1,164028.6,351302.6,1841128.2,1632566.7,78751.6,530209.3,601293.5,0,0,8851952.6,5672643.5,0,0,9382093.5,6446386.4,8881307.9,5420419.2
"5_18",285.14449,401.3,202271,1642486.2,1818002.5,3527303,1304230.3,482515.3,442789.4,4367266.2,3170419.4,1128377.5,0,29587.1,27379.9,6447855.9,4845328.7,6480159,17034.9,14464.4,10241,1052580.7,1646141,2577341.1,12666.6,8314.7,12317.2,5603312.1,14974056.2,10831687.4,11829.1,49304.6,10321.6,0,0,39162745.2,37477260.8,0,0,39765780.2,37148123.5,41919021.9,37920739.4
"5_18",176.11112,408.5,0,571687.2,357399.7,273950.2,297661.3,209467.3,246589.6,670531,740699,506621.9,300775.6,1822819.8,754192.7,464489.1,495940.4,690134.5,483783.9,591061.9,565046,468283.9,403338.9,569837.2,430638.3,445781.7,518826.4,545071.6,344685.2,830961.4,428446.5,736311.8,778798.9,0,0,3499901,2303073,0,0,2961592.5,2211038.5,3558134.7,2564461.1
"5_23",303.15495,467.6,0,206208.7,301176.8,432711.5,82255.6,106101,135663.7,722033.8,919191.3,346101.4,0,176683.4,144753,1730048.3,317337.1,374092.8,0,0,0,296473.7,225819.6,368963.1,0,0,0,630551.5,2437587.3,626460.2,0,9702.1,0,0,0,7718263.1,6810929,0,0,7490262.1,7579383,7027724,6862470.8
"5_23",151.04236,480.9,0,1353390.4,575296.8,334658.6,189787.2,444890.9,443681.2,1043734.1,2670996.9,830482.8,29968.6,382747.6,312162,3444855,1490928.4,944987.8,99953.4,75788.8,183481.4,2125265.2,860106,894422.7,107712.7,98830.8,128626.6,1418886.4,585105.2,3087037.7,63119.7,370148.9,225414.7,0,0,11142611.6,9650465.5,0,0,10146478.7,8872132.5,11116000.7,9856484
"5_24",247.10056,494.8,0,55529.2,0,42778.3,12165.2,63813.9,29179.5,145864.8,47676.6,137701.3,0,0,0,58573.9,82731.3,287237,0,0,0,14108.5,60422.5,61001.2,0,0,0,97851.5,154732.3,0,0,0,0,0,0,8893722.8,4125789.3,0,0,8813619,5430342.5,9364280.4,6573653.3
"5_24",246.09723,495.6,69070.2,906211.6,0,410686.5,4719039.2,2516091,502830.8,387254.4,3817792.7,4512496.8,23538.4,153912,13012.1,2598025.8,2237244.6,282531.1,10852.3,11484.9,36362.1,620006.8,3803443.3,1575189.3,0,67023.3,0,4001170.7,876088.6,2443998.9,22878.4,13575.2,100922.9,0,0,92160622.3,57516787.7,19422.9,0,86587579.2,60565980.4,89026285.4,70849720.9
"5_25",236.14928,519.2,4017888.7,25044837.6,23357725.5,25674265.1,7381291.3,20541438.2,24038095.5,82059997,48188329.8,33257956.1,8508515.1,62790136.6,27234236,34103856.2,37147882.8,38190572.6,15101175.6,20796311.4,20787098.8,23345042.2,22996207.7,23568842.4,8205377.6,10828591.4,11886527.1,20451250.7,42569169.8,33319534.9,9884474.7,17635134.2,20398977,349053.6,172310.8,147866903.6,121708104.2,108386.6,0,154226867.4,132393100.6,161216756.2,135028062
"5_26",176.12819,541.9,53052.9,13893873.5,11130529.9,19086862,7549714.7,7582740.3,10842321.1,27633054.3,19729623.9,18950627.7,8587754.5,32318217.7,448985.9,3289227.4,18718744.9,21051000,3497018.9,12631156.9,3874748.5,9388603.9,6787552,9557924.9,14108313.8,13166442.3,4192840,2745567.3,13402188.4,12895137,6505915.1,13323783.5,17412619,0,0,47881895,42607208.4,0,0,47492737.1,43400681,49572550.3,42809194.2
"5_27",252.14415,554.7,2365571.1,21885794.5,25464739.5,26530617,48692559.6,44223779.4,49939959.4,148341812.6,49335378.5,77563507.6,1712717.4,51351329.3,39995771.4,8986520.1,50296025.1,22147762.4,17304683.3,14031827.5,35903786.8,5849374.3,10076667.9,22467492.6,16786257.1,15982345.6,17785724.3,14106442.2,69389367.3,36322184.9,5782466.4,19277127.8,40060562.9,90671.8,89913.3,309886204.4,321891538.8,262461,0,310722197.3,303899635.2,337449808.4,251636798.1
"5_27",179.07365,569.4,3294114.4,50433564.7,46430894.8,28553252,48604773.9,44280952.3,61143487,204350178.6,89751363.3,81439817,11769512.9,35721653.2,8556422.2,87698458.7,74264299.5,89164476.1,7405045.7,15212348.7,33437068.8,26729491.1,30231561.4,34903716.7,22242691.2,18003963.9,6722809.3,12592050.2,103080151.9,63622234.7,9680413.4,25079631.4,36352476.5,0,0,343745844.4,335899122.7,40966513.1,21595394.9,454096696.5,351104673.6,377642577.8,222419369.6
"5_27",245.11325,571.9,1249996.8,16154079.7,10672648.3,9388573.9,29323703.9,22496724.5,24873152.6,73300028.8,15235990.9,48465060.8,31624.8,178348.5,27927.6,17831077.7,20106146.6,26829271.2,9205.5,0,239380.1,7565863.7,12643646.2,11380581.1,140463,189040.9,174793.7,15760362.2,42832894.6,24149092.8,86687.4,380343.6,900281.4,0,0,341029270.4,296414255.7,0,0,349763807.2,294282025.2,369160551.7,310873099
"5_27",176.09182,577.8,186485.9,10925081.7,9393336.6,4726034.9,14277014.1,7605344.4,6309512.9,7410826.4,7156154.4,8270736.9,6341084.6,22499194,5175691.6,3327221.3,19113027.7,20753312.1,5625391.8,4945564.4,4688622.6,4434686.3,6035446.1,7802127.1,6548579.4,7690027.4,6048927.7,7432339.3,13062681,15153585.3,5705324.1,8433158.4,11846110.7,209203.8,108419.1,96327934.6,66619165.7,195052.8,94010.4,98830629.4,68456844,103829540.9,68775120.3
