"feature","mzmed","rtmed","avgarea","formula"
"FT1224",275.134938510533,571.408996582031,1170939.06997877,"C10H18N4O5; C12H23N2OPS; C11H22N4S2"
"FT1225",275.134945223657,677.134918212891,390458.175873905,"C10H18N4O5; C12H23N2OPS; C11H22N4S2"
"FT1226",276.002929924553,615.728454589844,2263819.0881086,"C6H13NO5S3; C5H11NO8P2; C7H6N3O7P"
"FT1227",276.107826215366,399.177215576172,9936910.15389714,"C11H17NO7; C12H21NO2S2; C12H13N5O3"
"FT1229",276.964497015287,788.311401367188,136466763.575223,"C5H4N6O2S3; C9H8O4S3"
"FT1230",277.089324951172,506.614227294922,635893.120770777,"C15H16O3S; C7H12N6O6; C8H16N6OS2"
"FT1231",277.110507237971,935.820220947266,1268539.41538983,"C12H20O5S; C14H17N2O2P; C13H24S3"
"FT1233",277.154837958508,123.506652832032,753497.020214855,"C15H20N2O3"
"FT1235",278.044415617409,383.57145690918,1307311.42125316,"C8H11N3O6S; C16H7NO4; C9H15N3OS3"
"FT1236",278.159852362081,147.238845825196,4530373.2374161,"C12H23NO6; C13H27NOS2; C13H19N5O2"
"FT1238",279.01367127507,694.882263183594,924859.909983337,"C12H6O8; C4H12N2O8P2; C13H10O3S2"
"FT1239",279.082601371639,601.647552490234,475284.864283347,"C9H14N2O8; C10H18N2O3S2; C10H10N6O4"
"FT1240",279.093213711922,122.235752105713,243259.263936496,"C8H14N4O7; C10H19N2O3PS; C9H18N4O2S2"
"FT1241",281.908679362493,449.212432861328,2046864.48258825,""
"FT1242",282.118478690673,601.142578125,2484304.93015439,"C10H19NO8; C13H20N3PS; C11H23NO3S2"
"FT1243",283.049902849774,552.9306640625,14265312.809834,"C10H18O3S3"
"FT1244",283.175153973742,116.253871917724,3391772.72185035,"C12H26O7; C13H22N4O3; C16H28P2"
"FT1245",283.906587292474,450.551330566406,4480076.22219312,""
"FT1246",284.003543542569,816.337280273438,8463869.61798412,"C11H9NO4S2; C11HN5O5"
"FT1247",284.098977152042,445.201751708984,5907606.98964688,"C10H13N5O5; C10H21NO4S2"
"FT1249",284.927006369713,1193.60949707031,6669268.73047136,""
"FT1251",285.102607197323,444.645980834961,2027651.49401416,"C19H12N2O; C9H21N2O4PS; C11H16N4O3S"
"FT1252",285.144417653069,282.741944328125,5260540.01411348,"C13H20N2O5"
"FT1253",285.144507623996,400.596802548828,8508861.31736254,"C13H20N2O5"
"FT1254",285.144555851081,650.119201660156,2819686.7814219,"C13H20N2O5; C14H24N2S2; C15H25OPS"
"FT1255",285.646199761629,650.025207519531,921806.135568132,""
"FT1256",285.904443707023,449.878051757812,2612571.25730612,""
"FT1257",286.070533121578,711.612670898438,1839931.29354401,"C7H15N3O7S; C15H11NO5; C9H12N5O4P"
"FT1258",286.103644769701,471.545501708984,782052.818263042,"C11H15N3O6; C12H19N3OS2; C12H11N7O2"
"FT1259",286.11334699624,597.864685058594,7296027.10750637,"C9H19NO9"
"FT1260",286.147874125476,399.694305419922,1556004.21595697,"C8H26N5P3; C14H23NO3S; C16H20N3P"
"FT1261",286.976584806159,579.471313476562,518322.65794425,"C13H6N2S3"
"FT1263",287.932460760679,573.571624755859,4086189.49787997,""
"FT1264",288.029109979359,666.638946533203,3375813.94602734,"C10H13N3OS3; C9H9N3O6S; C10H5N7O2S"
"FT1265",288.289556997854,123.74341583252,1581386.0769487,"C17H37NO2"
"FT1266",289.083997833605,443.403900146484,453803.778849503,"C12H17O6P; C15H8N6O; C11H16N2O5S"
"FT1267",289.133467391288,121.813014984131,45486689.1784971,"C19H16N2O; C13H22NO4S; C11H20N4O3S"
"FT1268",289.13934345033,535.58447265625,9989226.67886662,"C12H20N2O6"
"FT1269",289.248589801309,112.531803131104,873824.843061328,"C15H32N2O3"
"FT1271",289.929544794369,573.854309082031,6747548.66291678,""
"FT1272",290.109881636639,644.168762207031,1084378.82527333,"C9H15N5O6; C10H19N5OS2; C23H13"
"FT1273",290.134574937841,593.338012695312,22099417.6957552,"C11H19N3O6; C13H24NO2PS; C12H23N3OS2"
"FT1275",290.142862233914,535.294616699219,1202276.64342098,"C14H19N5S; C13H23NO4S; C15H20N3OP"
"FT1276",290.884189757175,1276.63037109375,70253879.9651398,"C3HO10P3"
"FT1277",290.930433451534,572.365020751953,1385698.87838027,"C4H4O11P2; C5H8O6P2S2; C6H2N4O4S3"
"FT1278",291.068749521341,598.9488,1421428.36411752,"C15H14O4S; C7H10N6O7; C8H14N6O2S2"
"FT1279",291.069990003599,354.081564,5096208.21839146,"C8H14N6O2S2"
"FT1280",291.112705469793,128.976501464844,28538611.2138886,"C18H14N2O2; C16H12N5O; C11H14N8S"
"FT1281",291.129811497723,744.468353271484,9002027.08704793,"C10H18N4O6; C11H22N4OS2; C11H14N8O2"
"FT1282",291.137984805524,592.925964355469,2836469.20157266,"C20H18O2; C12H24N2O2P2; C13H18N6S"
"FT1284",292.062873946913,648.323974609375,522656.962089604,"C6H9N7O7; C14H13NO4S"
"FT1286",292.138934396698,140.129089355469,4427949.4038411,"C12H21NO7; C13H25NO2S2; C16H23NP2"
"FT1287",292.908188242389,1207.54748535156,177435755.3913,""
"FT1288",292.94198851163,788.692504882812,34412660.8350466,"C8H4O8S2"
"FT1289",292.984306532216,760.210510253906,3850165.73268962,"C7H8N4O3S3"
"FT1290",293.091516077612,567.307037353516,1762663.77043001,"C9H16N4O5S; C17H12N2O3; C10H20N4S3"
"FT1291",293.990975392289,787.672668457031,10479391.4747969,"C9H11NO4S3"
"FT1292",294.118261068092,398.450408935547,16638129.1549015,"C11H19NO8; C14H20N3PS; C12H23NO3S2"
"FT1293",294.885025315584,576.678405761719,968793.252382411,""
"FT1294",294.975070997287,787.791748046875,23604645.5366107,"C9H10O5S3"
"FT1296",295.066248422587,291.357940673828,1550717.36779269,"C10H14O10; C11H18O5S2; C11H10N4O6"
"FT1298",295.128753662109,477.157257080078,31415737.6759807,"C14H18N2O5; C16H23OPS; C15H22N2S2"
"FT1299",296.045774747056,469.542114257812,19181249.8846085,"C10H11N5O2P2; C8H14N3O5PS; C10H9N5O4S"
"FT1302",298.09688066523,143.80989074707,97203226.6086304,"C11H15N5O3S"
"FT1304",300.05647484496,690.632232666016,1181753.88726936,"C13H9N5O2S; C9H17NO6S2; C9H9N5O7"
"FT1309",301.134029288365,117.650012969971,814809.447322277,"C20H16N2O; C18H21O2P; C12H20N4O3S"
"FT1310",301.216318834603,114.505390167236,501242.033345538,"C20H28O2; C13H28N6S; C12H32N2O4S"
"FT1311",302.196168082173,151.047424316406,1494289.70022511,"C15H27NO5; C16H31NS2; C16H23N5O"
"FT1312",302.196343938522,119.263229370117,1338707.20998841,"C15H27NO5; C16H31NS2; C16H23N5O"
"FT1313",303.106258467342,401.388763427734,580052.169795038,"C10H10N10O2; C10H18N6OS2; C9H24N2O3P2S"
"FT1314",303.11276286463,129.064952850342,1881030.82982086,"C19H14N2O2; C11H18N4O4S; C10H24O6P2"
"FT1315",303.118708439715,589.452819824219,4776216.87028025,"C12H18N2O7; C13H22N2O2S2; C13H14N6O3"
"FT1316",303.154911254224,464.316009521484,2415848.83771684,"C13H22N2O6; C15H27O2PS; C14H26N2OS2"
"FT1317",303.154958738711,374.44499206543,1105808.6568673,"C13H22N2O6; C15H27O2PS; C14H26N2OS2"
"FT1319",304.12540518395,567.019744873047,2032822.56698771,"C10H17N5O6; C11H21N5OS2; C24H15"
"FT1320",304.175527603161,99.0723037719727,6793065.12861239,"C14H25NO6"
"FT1321",305.179187658762,97.3738250732422,967109.165788654,"C15H30O2P2; C16H24N4S; C15H28O4S"
"FT1322",306.160651662859,122.299129486084,5205870.75145839,"C19H19N3O; C21H21O2; C17H24NO2P"
"FT1323",306.24758363304,99.2697219848634,805321.650499592,"C16H37NP2; C16H35NO2S"
"FT1324",307.026040787021,689.493041992188,2181749.20211288,"C14H10O6S; C18H10OS2"
"FT1325",307.10233624227,725.463256835938,1771197.96894827,"C12H18O9; C15H19N2OPS; C13H22O4S2"
"FT1327",307.226780334713,101.745559692383,1001010.90182345,"C19H30O3"
"FT1328",308.027502384567,690.985778808594,608868.274756737,"C11H9N5O2S2; C10H5N5O7; C8H10N3O8P"
"FT1329",308.091049219704,640.186340332031,11742316.6332321,"C10H17N3O6S; C10H19N3O4P2; C12H14N5O3P"
"FT1330",308.206692415876,123.618362426757,4026798.43371243,"C14H29NO6; C15H33NOS2; C15H25N5O2"
"FT1331",309.057157700055,508.398162841797,7609346.09314831,"C10H16N2O5S2; C10H8N6O6; C9H12N2O10"
"FT1332",311.102528437955,139.622329711914,750807.742378831,"C17H14N2O4; C9H18N4O6S; C10H14N8O2S"
"FT1333",311.281761508969,98.7905464172365,770932.342163167,"C17H34N4O"
"FT1334",312.040637442688,469.012023925781,14417052.1197379,"C11H13N5S3; C10H9N5O5S; C9H15NO7P2"
"FT1335",312.040586662013,424.980346679688,20795245.4813817,"C11H13N5S3; C10H9N5O5S; C9H15NO7P2"
"FT1336",312.104016115828,592.516906738281,1967756.91834301,"C9H17N3O9; C10H21N3O4S2; C10H13N7O5"
"FT1337",313.053396755489,514.603057861328,613718.730188832,"C10H12N6O2S2; C17H12O4S; C9H8N6O7"
"FT1338",314.091730781952,232.865760803222,5347056.77467941,"C11H15N5O4S; C10H21NO6P2; C11H23NO3S3"
"FT1340",317.991094500912,789.467834472656,64719418.3214196,"C7H7N7O2S3; C11H11NO4S3"
"FT1341",318.11217724261,99.8267822265625,376949.161102286,"C20H15NO3; C12H19N3O5S; C13H23N3S3"
"FT1342",318.992188178095,788.12109375,9681716.27846087,"C7H14N2O4S4"
"FT1344",321.106004140816,580.653047775391,552107.681414087,"C8H21N2O9P; C19H16N2OS; C11H12N8O4"
"FT1345",321.242523193359,109.929130554199,462234.404670698,"C20H32O3; C14H33N4O2P"
"FT1346",322.8474569955,184.507926940918,7748869.3619945,""
"FT1348",324.845592158852,183.669761657715,9896564.28965535,""
"FT1349",325.088214027112,401.824040602539,3626602.57066141,"C10H16N2O10"
"FT1350",325.237338831311,101.456848144531,1502629.3141183,"C13H33N4O3P"
"FT1351",326.05631860779,312.069213867188,6645588.35695516,"C9H16N3O6PS; C11H11N5O5S; C10H17NO7P2"
"FT1352",326.843806052742,186.184913635254,8902574.33825119,""
"FT1353",327.201302752293,113.442863464355,970996.259666413,"C14H30O8; C21H28NS; C11H22N10O2"
"FT1354",328.08558892594,401.732482910156,2033121.35759657,"C15H21NOS3; C14H19NO4P2; C15H13N5O2S"
"FT1355",328.841995647612,187.473724365234,2369345.23914936,""
"FT1356",329.134310043092,545.563110351562,23170651.9981296,"C14H20N2O7"
"FT1357",330.059736560966,355.373657226562,102648482.4211,"C9H16NO10P; C10H12N5O6P; C8H17N3O7P2"
"FT1358",330.137809131044,544.098602294922,5495774.42722243,"C16H27NS3; C16H19N5OS; C15H23NO5S"
"FT1359",330.140822155021,360.544616699219,1248192.50095092,"C12H19N5O6; C12H27NO5S2; C26H17"
"FT1361",332.083055437044,597.838684082031,1675852.33166046,"C10H21NO7S2; C20H14NO2P; C10H13N5O8"
"FT1362",332.561876072965,643.641235351562,2414236.06245902,""
"FT1363",333.123338474686,121.478199005127,462779.397288171,"C20H16N2O3; C12H20N4O5S; C13H16N8OS"
"FT1364",333.129303978768,605.887786865234,28576149.8045828,"C13H20N2O8; C15H25O4PS"
"FT1365",333.1691211701,420.538345336914,1987900.65638319,"C13H25N4O4P; C12H24N6O3S; C17H22N3O4"
"FT1366",333.968542305859,786.841796875,13455745.2800684,"C10H7NO8S2"
"FT1368",334.874115116029,1271.4112165625,21656286.7815891,""
"FT1371",335.206237792969,119.48201751709,390050.257026335,"C16H30O7; C17H34O2S2; C20H32P2"
"FT1372",336.053122034753,552.128356933594,36632218.7745634,"C9H14N5O5PS; C15H13NO6S"
"FT1373",336.095939795014,649.915466308594,551086.450649741,"C11H18N3O7P; C14H9N9O2; C9H23NO8P2"
"FT1374",336.165145982458,134.071716308594,919703.331409168,"C14H25NO8; C17H26N3PS; C15H29NO3S2"
"FT1375",337.153217555913,603.510598925781,587387.648853345,"C14H21N6O2P; C12H24N4O5S; C13H25N2O6P"
"FT1377",338.180925727682,131.033462524414,879341.480324671,"C14H27NO8; C21H25N2S; C17H28N3PS"
"FT1378",338.236989085106,131.65153503418,222402.383566219,"C16H37NO2P2; C17H31N5S; C16H35NO4S"
"FT1379",339.129629929146,228.665130615234,4604672.43044692,"C14H26O5S2; C14H18N4O6; C13H22O10"
"FT1380",339.253459529752,104.629104,464506.989754253,"C20H34O4; C21H30N4; C13H36N6P2"
"FT1381",340.035523488913,554.354949951172,1156058.40775193,"C12H13N5OS3; C11H9N5O6S; C10H15NO8P2"
"FT1383",341.958310924878,190.706619262695,3522371.81628537,"C9H11NO5S4; C13H11NS5"
"FT1385",342.265455882273,105.596267700195,1183174.16319584,"C20H31N5; C22H33N2O; C18H36N3OP"
"FT1386",343.956516779219,189.939010620117,2084959.73163451,"C8H9NO8S3"
"FT1388",345.078135842234,627.483001708984,31795156.6291766,"C10H20N2O7S2; C12H17N4O4PS; C10H12N6O8"
"FT1390",345.287504856452,107.959205627441,443090.462735837,"C16H37N6P; C17H36N4O3"
"FT1391",346.054731461913,564.366973876953,24134229.4231255,"C10H12N5O7P; C13H11N7OS2; C16H11NO8"
"FT1393",347.144950796385,571.471405029297,8395209.98277059,"C14H22N2O8"
"FT1394",347.145019536951,373.338577270507,9622087.1192185,"C14H22N2O8"
"FT1395",348.070511138486,637.473785400391,3690173.31744356,"C10H14N5O7P; C16H13NO8; C13H13N7OS2"
"FT1396",348.11525334365,395.58235168457,761613.133014325,"C11H17N5O8; C21H18NO2P; C12H21N5O3S2"
"FT1397",348.148403720228,571.139251708984,1396700.32999096,"C16H29NOS3; C15H27NO4P2; C16H21N5O2S"
"FT1399",348.201830633501,97.3854904174805,6645777.97826626,"C16H29NO7"
"FT1400",348.96737492454,818.403930664062,6010393.1455329,"C11H8O9S2; C8H8N6O2S4; C12H12O4S4"
"FT1401",349.099377123863,263.627349853516,1263217.35943663,"C11H16N4O9; C12H20N4O4S2; C21H17O3P"
"FT1402",349.205587352043,95.8162612915039,775608.99086394,"C17H34O3P2; C18H28N4OS; C10H24N10O4"
"FT1403",349.273581552595,112.769508361816,939904.855135495,"C22H36O3; C15H36N6OS; C20H34N3O2"
"FT1404",350.931872085582,787.8134765625,71724802.3437854,""
"FT1406",352.232925017257,121.852684020996,8188615.51899938,"C16H33NO7"
"FT1408",353.05562423362,636.151184082031,14325304.3832099,"C12H18O8P2; C11H17N2O7PS; C13H12N4O6S"
"FT1409",353.936246611859,461.668426513672,8382613.6884615,""
"FT1410",353.936203172759,182.896759033203,37271123.1128108,"C9H11N3S6"
"FT1411",353.936267619014,434.244445800781,17871308.0302002,""
"FT1412",354.051157367567,420.496124267578,2106820.08421188,"C13H15N5OS3; C12H11N5O6S; C11H17NO8P2"
"FT1413",354.059259097775,638.900726318359,1011319.90123461,"C15H11N7S2; C12H12N5O6P; C10H15N3O9S"
"FT1414",355.074028361274,659.939270019531,5959177.0439687,"C10H18N4O6S2; C18H14N2O4S; C19H15O5P"
"FT1415",355.934413704793,462.520956,3861049.13377753,"C13H9NOS5"
"FT1416",355.934429063707,184.958587646484,13470977.3262241,"C13H9NOS5"
"FT1417",356.856040754808,1278.01403808593,38788452.5953014,""
"FT1418",357.165521551336,508.7744140625,3444803.24064524,"C16H24N2O7"
"FT1419",358.124655741036,469.323974609375,2834095.48320538,"C23H19NOS; C15H23N3O3S2; C15H15N7O4"
"FT1420",358.880005883339,1237.09238710938,103696990.398757,"C12H6OS6"
"FT1421",360.150152535796,603.517272949219,4163304.32399813,"C12H25NO11; C25H17N3; C13H29NO6S2"
"FT1422",362.313852993705,101.881931304932,651825.446644081,""
"FT1424",363.960356514667,807.065002441406,4973367.94951393,"C11H9NO7S3"
"FT1425",364.065209611009,772.062316894531,3277621.74831497,"C10H14N5O8P; C13H13N7O2S2; C16H13NO9"
"FT1427",365.092986128339,604.162811279297,963907.312387923,"C16H12N8OS; C21H17O4P; C16H20N4S3"
"FT1428",365.105671242671,603.277282714844,1340583.45669457,"C18H20O6S"
"FT1429",365.268511498103,101.658012390137,669408.726051043,"C22H36O4; C15H36N6O2S; C16H37N4O3P"
"FT1430",366.051285393056,447.881042480469,2045579.62358992,"C14H15N5OS3; C13H11N5O6S; C12H17NO8P2"
"FT1431",366.909498770049,787.493591308594,24434281.0864056,"C6H6O12S3"
"FT1432",367.958568142606,787.802429199219,12747630.9675552,"C10H11NO6P2S2"
"FT1433",368.066931626224,422.322204589844,377721.016711521,"C14H17N5OS3; C14H9N9O2S; C21H9N3O4"
"FT1434",368.942555053292,787.520935058594,17559594.8830352,""
"FT1435",369.050611852106,775.290893554688,1546927.1686399,"C21H8N2O5; C14H16N4O2S3; C8H16O16"
"FT1438",371.187164416224,604.158630371094,967026.934858887,"C22H26O5; C14H32N2O5P2; C15H26N6O3S"
"FT1439",371.187133874482,657.767333984375,572091.518971224,"C14H32N2O5P2"
"FT1440",371.227733920576,110.77286529541,222766.670017095,"C16H34O9; C17H30N4O5; C21H30N4S"
"FT1441",372.190435550273,603.691955566406,8381548.46020626,"C14H26N7O3P; C20H25N3O4; C16H21N9O2"
"FT1443",373.110391250979,366.02360534668,923773.260847641,"C20H20O5S; C12H16N6O8; C22H17N2O2P"
"FT1444",374.019794448817,209.150512695312,1407374.71887279,"C15H11N5OS3; C14H7N5O6S; C10H15NO10S2"
"FT1445",376.04671896681,263.059890747071,4149312.08813462,"C21H13NO2S2; C13H9N7O5S; C13H17N3O4S3"
"FT1446",376.142425635056,602.59521484375,434882.07755362,"C16H25NO7S"
"FT1447",376.180663152062,117.650012969971,1219923.57491612,"C26H21N3; C18H25N5O2S; C17H31NO4P2"
"FT1448",377.053284707953,321.531799790039,5682521.28514085,"C16H13N2O7P; C14H16O10S; C19H12N4OS2"
"FT1449",377.133115180578,603.863952636719,1846414.85926489,"C12H21N6O6P; C30H16; C18H20N2O7"
"FT1450",377.145813676457,657.334747314453,925011.313386282,"C17H20N4O6; C18H24N4OS2; C17H28O5S2"
"FT1451",377.145877894061,603.243469238281,2769571.48514787,"C17H20N4O6; C18H24N4OS2; C17H28O5S2"
"FT1452",378.308758448065,98.5626602172852,933698.812371562,"C17H39N5O4"
"FT1453",378.308782602663,119.707542419434,801362.723838135,"C17H39N5O4"
"FT1454",380.191587055704,122.458808898926,717009.373350155,"C16H29NO9; C19H30N3OPS; C17H33NO4S2"
"FT1455",382.082408307698,358.085906982422,901312.761527469,"C15H19N5OS3; C22H11N3O4; C15H11N9O2S"
"FT1456",382.082379314105,324.402694702148,1175375.01040201,"C15H19N5OS3; C22H11N3O4; C15H11N9O2S"
"FT1457",383.103396904605,128.203720092773,1526484.98265083,"C16H14N8O2S; C16H22N4OS3; C23H14N2O4"
"FT1458",383.153260393485,198.949432373047,1754631.19228465,"C20H30OS3; C19H28O4P2; C20H22N4O2S"
"FT1459",383.153202476896,207.970489501953,1263535.85696164,"C19H28O4P2"
"FT1460",384.109341818879,313.500228881836,4437869.20665025,"C21H13N5O3; C21H21NO2S2; C13H17N7O5S"
"FT1461",384.934213741313,805.176940917969,9311425.94368533,"C15H12S6"
"FT1462",385.110479031695,118.311836242676,1144209.75212972,"C13H16N6O8"
"FT1463",385.128691709141,529.635650634766,39392995.8560345,"C13H26N2O7P2; C14H20N6O5S; C22H24O2S2"
"FT1464",386.04232829994,230.695808410645,3364121.21437537,"C12H13N5O6P2"
"FT1467",387.18010826662,121.616310119628,2067555.44835853,"C23H30OS2; C22H26O6; C23H22N4O2"
"FT1468",388.03644184764,231.51936340332,7834130.50828414,"C12H13N5O6S2; C15H9N5O6S; C14H15NO8P2"
"FT1469",388.121494111509,447.060211181641,1863057.07154997,"C20H21NO5S; C13H23O13; C13H21N7O3S2"
"FT1470",388.254225533612,112.152626037597,4410534.37230374,"C17H33N5O5"
"FT1471",389.030659089374,420.724884033203,3422731.48107326,"C15H12N6OS3; C22H12O3S2; C14H8N6O6S"
"FT1472",389.123120488251,108.505794525147,1393806.69142097,"C20H20O8; C12H26N2O8P2; C13H20N6O6S"
"FT1475",391.95832117604,787.493591308594,120733430.762542,"C9H13NO8S4"
"FT1478",393.297685463691,103.470241546631,424325.577942689,"C20H36N6O2; C21H47P3; C19H40N2O6"
"FT1480",394.30380167062,102.026679992676,502980.884208347,""
"FT1481",396.259326868027,122.458808898926,625398.439859074,"C18H37NO8; C19H41NO3S2; C19H33N5O4"
"FT1482",396.913907935566,794.759826660156,6804947.79216137,"C6H7O14P3"
"FT1483",397.911808998127,136.624816894531,2707119.50808242,"C14H7NO3S5"
"FT1484",398.125030563396,297.079147338868,1821798.0919414,"C22H15N5O3; C15H15N11OS; C22H23NO2S2"
"FT1485",399.144583550079,650.000305175781,1727503.63262491,"C14H28N2O7P2"
"FT1486",399.911493086569,129.862899780273,2467622.06965866,"C11H13NOS7"
"FT1487",400.038807787627,376.511901855469,1285975.69188757,"C13H13N5O6S2; C11H10N7O8P; C13H21NO5S4"
"FT1488",400.05798709185,186.968200683593,3855699.00574853,"C19H14NO7P; C11H20N3O7P3; C22H13N3OS2"
"FT1489",401.124805774875,312.069213867188,50988247.7880872,"C14H28N2O5S3"
"FT1491",403.134760888754,755.990173339844,444160.124460475,"C16H22N2O10; C17H26N2O5S2; C21H18N6OS"
"FT1492",403.172908171245,133.796745300293,176445.159359042,"C15H31O10P; C26H26O2S; C19H26N6S2"
"FT1493",404.175955238086,125.477371215821,406615.722516932,"C27H21N3O; C19H25N5O3S; C29H23O2"
"FT1494",404.20673849958,102.757263183594,893886.008857575,"C22H29NO6; C15H29N7O4S; C23H33NOS2"
"FT1495",405.009440143844,745.078247070312,3406490.22051233,"C9H14N2O12P2; C10H16N2O9S3; C11H12N6O5S3"
"FT1496",406.119384779112,665.742431640625,1595309.4361524,"C23H20NO4P; C18H15N9OS; C25H15N3O3"
"FT1498",406.339961966835,106.83325958252,309554.137396198,"C20H39N9; C19H43N5O4; C21H48N3PS"
"FT1499",407.098097726036,525.499084472656,2369423.79092047,"C20H22O5S2; C21H26S4; C20H14N4O6"
"FT1500",407.936014054565,787.493591308594,7672063.18795371,""
"FT1501",411.105011408737,121.305694580078,282329.64676078,"C15H23O11P; C26H18O3S; C18H14N6O6"
"FT1502",411.780009995417,188.181045532227,3619189.90229498,""
"FT1503",413.778217309611,189.352569580078,7366810.02242605,""
"FT1504",415.211556440812,97.4313659667969,579378.41215645,"C24H30O6; C16H36N2O6P2; C17H30N6O4S"
"FT1505",415.776306152344,189.352569580078,4702195.44832438,""
"FT1506",416.051683650826,636.353881835938,1141703.64654481,"C14H17N5O4S3; C22H13N3O2S2; C13H13N5O9S"
"FT1507",416.066668108626,275.551483154297,834657.650927588,"C18H17N5OS3; C25H9N3O4; C17H13N5O6S"
"FT1508",418.159782708445,657.902526855469,1745947.88654625,"C14H24N7O6P; C32H19N; C20H23N3O7"
"FT1509",418.19139338612,117.650012969971,6374004.97043974,"C28H23N3O; C30H25O2; C26H28NO2P"
"FT1510",418.85653320629,1278.07623291015,11308860.0657395,""
"FT1512",419.315368598213,11.6810016632081,257976.740121603,"C26H42O4; C27H38N4"
"FT1513",420.170977869771,120.932712554931,584802.562603433,"C20H21N9S; C27H21N3O2; C19H25N5O4S"
"FT1514",420.901134196992,789.609802246094,18484409.3601145,"C13H8O6S5"
"FT1516",422.0359641215,747.227844238281,1237843.11954281,"C18H15NO7S2; C18H7N5O8; C19H19NO2S4"
"FT1517",422.89793691455,788.963989257812,6472480.91853209,"C13H10O4S6"
"FT1518",425.176493498057,493.330184936523,19150068.9726974,"C16H28N2O11; C17H32N2O6S2; C19H29N4O3PS"
"FT1519",427.095309374851,757.164001464844,1576034.75286996,"C13H22N4O8S2; C21H18N2O6S; C29H14O4"
"FT1520",429.004623668609,312.588180541992,2478999.17015951,"C15H12N2O9S2; C19H12N2O4S3; C12H13O15P"
"FT1521",429.156037994764,296.643920898438,2973810.29003095,"C24H20N4O4; C24H28O3S2; C25H16N8"
"FT1522",432.238365998993,97.3331604003906,638904.21961606,"C16H39N3O6P2; C24H33NO6; C17H33N7O4S"
"FT1523",432.280470069527,110.60090637207,2512181.91730621,"C19H37N5O6"
"FT1524",433.094420098597,231.491088867188,1906499.60678449,"C21H20O8S; C12H20N2O15; C18H20N6OS3"
"FT1528",438.106164737413,323.141952514649,2388855.77966329,"C18H20N3O8P; C16H23NO11S; C21H19N5O2S2"
"FT1529",442.059699241631,551.873046875,16899731.5475811,"C13H19N3O10S2; C14H15N7O6S2"
"FT1530",442.868868669959,182.479721069336,2054240.51347128,""
"FT1531",443.020200028435,295.338272094726,2632138.54491844,"C19H10N2O9S; C12H18N4O6S4; C20H14N2O4S3"
"FT1533",444.170722306682,119.517959594727,3641945.32165381,"C29H21N3O2; C22H21N9S; C27H26NO3P"
"FT1534",444.867090743332,183.650817871094,2028964.72807365,"C12H12O2S8; C10H4O12S4"
"FT1535",445.232827360044,119.398239135742,341179.273868407,"C24H32N2O6; C18H33N6O5P; C21H24N12"
"FT1537",447.095153808594,232.489486694336,998943.335161284,"C20H19N2O8P; C18H22O11S; C23H18N4O2S2"
"FT1540",448.899317225488,787.802429199219,8803595.85631664,"C10H8O12S4"
"FT1541",449.08941880544,231.537643432617,1396096.57539531,"C13H24N2O11S2; C14H27O10P3; C21H20O9S"
"FT1543",450.077396070214,562.804168701172,1313076.58984867,"C18H15N3O11; C23H19N3OS3; C15H15N9O4S2"
"FT1544",453.343496134951,119.34797668457,336095.106854895,"C24H44N4O4; C26H49N2PS; C25H40N8"
"FT1545",457.111975698063,549.024536132812,16431997.1850347,"C17H21N4O9P; C16H25O13P; C15H26N2O10P2"
"FT1546",460.98300108225,787.935485839844,3842906.67325448,""
"FT1547",463.046591072266,311.29833984375,1537644.68721978,"C21H14N6OS3; C20H18N2O5S3"
"FT1548",465.925965022619,787.596801757812,174611892.335953,""
"FT1553",476.306628006651,108.41870880127,1164239.36890663,"C21H41N5O7; C25H41N5O2S; C31H42NOP"
"FT1555",478.794708251953,1290.2138671875,5802525.68874664,"C2H20P14"
"FT1558",480.857108782823,1280.47454833985,8687761.88248494,""
"FT1559",481.903540452607,787.493591308594,17184802.943932,""
"FT1560",487.178508423751,394.140838623047,3320726.98809323,"C18H26N6O10; C16H31N4O11P; C17H30N2O14"
"FT1562",490.057610659051,311.300140380859,2424139.36152139,"C16H15N3O15"
"FT1563",492.055676310343,311.349426269531,1239629.69645935,"C17H21N3O8S3; C17H13N7O9S; C25H17NO6S2"
"FT1564",494.868769982907,787.5693359375,20879100.4290377,"C12H14O5S8"
"FT1569",502.089741487756,190.023895263672,3679616.79607212,"C19H19N9O2S3; C26H19N3O4S2; C18H15N9O7S"
"FT1570",502.711054965852,188.14924621582,910671.734606154,""
"FT1571",503.118725143701,324.819244384766,4216990.87831177,"C16H28N2O12P2; C24H22O12; C25H26O7S2"
"FT1573",511.895484742863,789.42724609375,3700249.61475631,""
"FT1574",518.08484144392,217.198257446289,1378546.32577634,"C27H23N3S4; C15H26N3O11P3; C26H19N3O5S2"
"FT1575",520.332844580065,106.258255004883,479281.874023193,"C35H41N3O; C33H46NO2P; C23H45N5O8"
"FT1576",521.09708957325,234.347198486328,4117848.72612341,"C12H32N2O12P4; C16H24O19; C20H26O12P2"
"FT1577",522.197335755827,106.70658493042,1223277.56976327,"C38H23N3; C35H27N3S; C26H35NO6S2"
"FT1578",535.506764617872,787.260040283203,1386121.44873379,"C31H62N6O; C35H66O3"
"FT1579",540.374451630116,117.054870605469,1285417.21367431,"C26H53NO10; C27H57NO5S2; C24H41N15"
"FT1580",542.857522613012,1275.24768066406,16685606.0627917,""
