"feature","mz","rt","into","file_name","M_area","BMIS","BMISed_area"
"FT004",60.0815099005842,337.537078857422,75856.8622226369,"190715_Smp_FK180310S77C1-25m_A.mzML",824122.674535453,"None",824122.674535453
"FT004",60.0815060821949,333.873413085938,21815.1636406813,"190715_Smp_FK180310S77C1-25m_B.mzML",468720.950190209,"None",468720.950190209
"FT004",60.0815051075827,322.561340332031,26360.5582908815,"190715_Smp_FK180310S77C1-DCM_A.mzML",390276.842438743,"None",390276.842438743
"FT004",60.0815086364746,319.37060546875,16046.453881669,"190715_Smp_FK180310S77C1-DCM_C.mzML",663326.318020925,"None",663326.318020925
"FT004",60.0815210360936,332.095336914062,51479.5440506442,"190715_Smp_FK180310S80C1-25m_A.mzML",470563.189631209,"None",470563.189631209
"FT004",60.0815196627046,297.826721191406,18617.7841195957,"190715_Smp_FK180310S80C1-25m_B.mzML",188303.622049198,"None",188303.622049198
"FT004",60.0815065024643,323.235168457031,36518.2623746103,"190715_Smp_FK180310S80C1-25m_C.mzML",477360.757560685,"None",477360.757560685
"FT004",60.0815238952637,326.941101074219,35206.9925579514,"190715_Smp_FK180310S80C1-DCM_A.mzML",341889.52657412,"None",341889.52657412
"FT004",60.0815199888649,327.751983642578,57953.5916157961,"190715_Smp_FK180310S80C1-DCM_B.mzML",487521.347811714,"None",487521.347811714
"FT004",60.0815151056742,319.765716552734,20629320.9489069,"190715_Std_4uMStdsMix1InH2O_1.mzML",21257200.7623878,"None",21257200.7623878
"FT004",60.0815100691828,299.821960449219,16133356.9630114,"190715_Std_4uMStdsMix1InH2O_2.mzML",13077480.1620574,"None",13077480.1620574
"FT004",60.0814987113798,323.483764648438,18887136.9323918,"190715_Std_4uMStdsMix1InMatrix_1.mzML",17146408.0663037,"None",17146408.0663037
"FT004",60.0815284980776,305.25830078125,14959499.2724519,"190715_Std_4uMStdsMix1InMatrix_2.mzML",13683296.367342,"None",13683296.367342
"FT004",60.0815145641245,318.011260986328,21045.6726366457,"190715_Std_4uMStdsMix2InH2O_2.mzML",465163.6052645,"None",465163.6052645
"FT004",60.0815085946516,324.785217285156,24174.7006856614,"190715_Std_4uMStdsMix2InMatrix_2.mzML",355156.321963146,"None",355156.321963146
"FT004",60.0815135054756,322.505676269531,41438.707484418,"190715_Std_H2OinMatrix_1.mzML",470169.635380894,"None",470169.635380894
"FT004",60.0815183433739,332.416900634766,16394.1321644689,"190715_Std_H2OinMatrix_2.mzML",310585.557045296,"None",310585.557045296
"FT005",62.0607699217788,784.497924804688,22061598.5510559,"190715_Blk_KM1906U14-Blk_C.mzML",116070078.13353,"None",116070078.13353
"FT005",62.0607832972791,762.207336425781,31753770.9774975,"190715_Poo_TruePooFK180310_Full1.mzML",67947498.8464813,"None",67947498.8464813
"FT005",62.0607872812785,761.57298,35036910.3379398,"190715_Poo_TruePooFK180310_Full2.mzML",73328765.5738297,"None",73328765.5738297
"FT005",62.0608166413997,768.747985839844,99129142.538556,"190715_Poo_TruePooFK180310_Full3.mzML",97019848.1400452,"None",97019848.1400452
"FT005",62.0607882117978,765.115966796875,24004162.4957848,"190715_Poo_TruePooFK180310_Half1.mzML",94397385.5537949,"None",94397385.5537949
"FT005",62.0607790543866,766.503662109375,72427584.200113,"190715_Poo_TruePooFK180310_Half2.mzML",74569535.4244156,"None",74569535.4244156
"FT005",62.0607808624239,767.7880859375,45594378.4283811,"190715_Smp_FK180310S62C1-25m_A.mzML",76156947.3036346,"None",76156947.3036346
"FT005",62.060785120458,763.340209960938,75583150.4311326,"190715_Smp_FK180310S62C1-25m_B.mzML",93249382.2066879,"None",93249382.2066879
"FT005",62.060783176163,765.089538574219,66024621.3880579,"190715_Smp_FK180310S62C1-25m_C.mzML",69313015.8654633,"None",69313015.8654633
