"mz","mzmin","mzmax","rt","rtmin","rtmax","into","intb","maxo","sn","sample"
140.068168008054,140.068054199219,140.068237304688,343.023036,324.64815,372.740838,4014779.24435533,3988045.67218986,254372.328125,29,24
157.097285534068,157.097229003906,157.097320556641,346.748004,325.551654,391.375956,21327658.3157247,20610577.5919654,793346.9375,81,24
118.122749913601,118.122650146484,118.122871398926,351.378972,333.789972,368.020488,4221744.5702441,3760807.82834952,232336.0625,35,24
139.142820495037,139.142761230469,139.14289855957,362.396784,333.789972,396.994794,5617953.69316568,5594652.02940907,236798.90625,51,24
136.05069709632,136.050582885742,136.05078125,354.98796,335.580348,382.053282,5403860.33401016,5324948.9063165,292041.25,43,24
138.055055417428,138.055023193359,138.055084228516,378.240306,339.302184,434.523678,106581647.118966,105247051.935482,4264200.5,110,24
160.09692096253,160.09684753418,160.096984863281,369.848484,343.023036,391.375956,23273264.910478,22657860.0251706,1038485.875,59,24
139.058402995007,139.058364868164,139.058441162109,378.240306,354.98796,413.40732,7673151.4445771,7571369.74900555,317441.125,54,24
185.092203056062,185.092147827148,185.092254638672,392.289708,355.893318,436.383666,11738492.9030044,11306180.1311374,573956.5,55,24
176.128246361825,176.12809753418,176.128387451172,378.240306,360.57717,406.110612,2023255.13052328,1739221.09719308,97533.3671875,31,24
148.096871881908,148.096832275391,148.096923828125,408.840966,360.57717,456.617406,47437824.2103208,45739694.9884937,2069608,88,24
175.107883117895,175.107788085938,175.107940673828,389.543226,361.48491,453.837426,12092773.0488321,11717687.1652574,430084.59375,55,24
162.112542606403,162.112487792969,162.112594604492,401.536896,365.133756,449.24358,63579834.6812136,62091336.8611379,3160744.5,97,24
170.117653271257,170.117599487305,170.117706298828,395.939064,368.932614,427.1916,17114428.2648736,13913291.925214,550474.625,47,24
152.05674878047,152.056701660156,152.056793212891,401.536896,375.48957,443.717358,246837761.737633,246533562.493551,14434427,94,24
163.115897871598,163.115798950195,163.115951538086,401.536896,377.322054,429.941196,4543820.66635423,4475185.51260704,239482.046875,61,24
174.038730635157,174.038665771484,174.038787841797,401.536896,377.322054,438.214278,106644117.550594,106496946.760815,5258711.5,133,24
173.092198858296,173.09211730957,173.092269897461,411.581706,377.322054,445.547604,14813642.2684911,14263522.6207759,787243.875,79,24
155.054138330365,155.054092407227,155.054183959961,401.536896,378.240306,443.717358,101923882.383881,101362891.171418,5863137,101,24
177.036133673373,177.036071777344,177.036178588867,401.536896,380.076294,436.383666,44026998.9342241,44026943.5499238,2259330.25,96,24
180.1019672713,180.101928710938,180.102020263672,411.581706,380.076294,437.299146,16930760.8256615,15842215.0525431,786575.1875,73,24
146.117637539064,146.117584228516,146.117691040039,406.110612,380.992026,437.299146,7048425.59931991,6578657.84417729,346501.4375,54,24
156.057487608511,156.057434082031,156.057556152344,401.536896,383.891016,425.327484,4339857.51053281,4328924.35439454,276759,66,24
190.012668794206,190.012588500977,190.012741088867,402.445386,383.891016,430.858326,6558547.9305809,6558501.88419855,311506.125,56,24
153.060087630102,153.060043334961,153.060119628906,401.536896,383.891016,444.632736,12941931.6885815,12903232.7505121,767232.9375,78,24
193.01013494124,193.010009765625,193.01025390625,401.536896,384.808758,427.1916,2742171.66974505,2742130.20826918,141608.546875,31,24
236.149348806364,236.149276733398,236.149459838867,407.931606,384.808758,429.026712,7581294.73537541,6811162.4694441,351446.5,45,24
175.04208647381,175.042037963867,175.042144775391,401.536896,384.808758,430.858326,5598705.0060124,5598659.87743576,314924.3125,52,24
189.123457876326,189.12336730957,189.123550415039,414.321684,386.794878,451.998942,4915830.95700021,4641089.63130943,231405.609375,46,24
135.03026221873,135.030212402344,135.030334472656,401.536896,387.71523,425.327484,2275315.03949007,2275278.34460812,157599.890625,46,24
165.058164427078,165.058120727539,165.058227539062,413.40732,387.71523,439.12977,6964009.08919047,6947827.58658232,388211.0625,61,24
325.088213292322,325.088043212891,325.08837890625,401.536896,388.629732,421.66689,4324658.33759224,4324626.21813308,393165.25,51,24
121.032029730785,121.031982421875,121.032073974609,414.321684,388.629732,458.454138,47519592.4634534,47339400.6758896,2885160.25,74,24
196.020728052653,196.020385742188,196.020904541016,401.536896,389.543226,418.008912,1326564.69705559,1326537.14961753,95890.9453125,38,24
328.085596499012,328.08544921875,328.085754394531,401.536896,389.543226,418.922406,3470422.982295,3470394.52121437,301382.875,41,24
160.096894243455,160.09684753418,160.096969604492,416.182164,391.375956,460.292382,64166381.2232105,63294332.4341445,2813164.75,76,24
161.100244646302,161.100173950195,161.100326538086,416.182164,393.203076,449.24358,4464587.61630886,3266884.13226685,212059.671875,35,24
147.047475000903,147.047424316406,147.047546386719,415.236546,396.994794,440.045262,3812229.90494734,3801001.84918889,230239.234375,54,24
149.100276069949,149.100189208984,149.100387573242,407.931606,399.720156,430.858326,2041316.56521265,2004528.94883952,129930.6640625,46,24
122.035386008186,122.03524017334,122.035438537598,413.40732,400.629156,437.299146,1871259.94278893,1871224.18954868,124366.625,37,24
155.081516626293,155.081481933594,155.081558227539,436.383666,400.629156,485.099964,149773616.530497,148808484.533147,8869362,81,24
143.081595246881,143.081558227539,143.081665039062,418.922406,403.358634,438.214278,22288493.208654,22084594.1008976,1102929.875,56,24
126.136656246589,126.136619567871,126.136703491211,422.581746,403.358634,467.662956,14618922.9253627,14618859.5396739,709111.5,75,24
123.027863709771,123.027725219727,123.028022766113,414.321684,404.265882,429.026712,1775468.32609049,1775444.48232827,146928.09375,27,24
80.1316202659614,80.131591796875,80.1316452026367,422.581746,406.110612,463.964982,6006695.12456494,5993343.1337175,295047.375,66,24
156.084938563908,156.084899902344,156.084976196289,436.383666,411.581706,467.662956,11044990.9006005,11044935.7387153,686923.6875,82,24
122.08143323085,122.081405639648,122.081466674805,427.1916,411.581706,469.494564,30615411.2513912,30615354.2577849,1933589.125,81,24
160.133260657899,160.13313293457,160.133346557617,429.941196,415.236546,460.292382,2007310.21565775,1841306.04428194,102279.7578125,35,24
211.080262996133,211.080123901367,211.080383300781,434.523678,420.752646,454.755162,2233815.37261244,2199137.96559372,193582.390625,33,24
116.070887385702,116.070869445801,116.070915222168,447.407214,422.581746,491.53305,35115486.8213422,33439301.2979809,1700085.25,69,24
250.857647176065,250.857421875,250.857849121094,431.77407,424.417242,440.964132,355014.922709751,350857.839419606,40225.2890625,30,24
123.114712267755,123.114677429199,123.114753723145,449.24358,424.417242,493.357788,66805944.4433085,66794411.8695993,3775807,119,24
189.098315823232,189.098175048828,189.098419189453,440.045262,427.1916,453.837426,1890651.27104748,1890624.62522148,176931.90625,47,24
225.982505341411,225.982421875,225.982604980469,451.081938,427.1916,491.53305,13782986.9346509,13730193.2489708,464733.59375,57,24
227.980400928646,227.980346679688,227.980484008789,451.998942,427.1916,498.887124,15446913.0919425,15298952.0058813,518076.90625,60,24
172.071826495314,172.071731567383,172.072082519531,440.045262,429.026712,457.535526,1367223.10185558,1356004.83819329,103038.46875,33,24
70.065812392339,70.065788269043,70.0658416748047,446.49372,429.026712,459.372762,3903762.88538807,2890277.24197657,234386.625,31,24
158.117635639935,158.117584228516,158.117736816406,445.547604,429.026712,473.157162,5129950.38943827,4935470.65258691,235356.765625,40,24
186.953894279375,186.953796386719,186.953964233398,451.998942,429.026712,481.43274,5761274.26280296,5749658.32437384,215805.515625,29,24
77.1097072202334,77.1096801757812,77.109733581543,449.24358,429.026712,483.266856,5925843.86529688,5925790.54447735,317827.15625,82,24
184.95600902841,184.955902099609,184.956069946289,454.755162,429.026712,483.266856,5429112.10179375,5362869.03372745,185708.421875,33,24
122.108454174001,122.108428955078,122.108489990234,449.24358,429.941196,481.43274,15775359.02832,15775308.4562679,891171.875,103,24
124.118078794379,124.118049621582,124.118141174316,449.24358,433.610058,474.07179,3389454.47881055,3373929.63080619,215174.625,57,24
76.1034373668648,76.1034088134766,76.1034622192383,449.24358,435.437046,466.748574,1315541.17897496,1307721.4058567,82587.46875,38,24
181.127373691374,181.127304077148,181.127471923828,455.670414,435.437046,481.43274,3548381.35412417,3495675.51603786,165845.6875,50,24
144.101956209429,144.101913452148,144.101989746094,461.212752,437.299146,497.052762,29805711.3270652,29154896.3773308,1594510.875,90,24
225.079156736669,225.079086303711,225.079254150391,453.837426,440.045262,474.985158,1626105.27132461,1615944.58134234,107381.0390625,35,24
132.102007834648,132.101974487305,132.102035522461,474.985158,442.797,521.964714,347673422.631055,344221030.817852,17956974,75,24
187.107750822419,187.107650756836,187.107833862305,457.535526,443.717358,479.597874,2243038.16293963,2020601.84427701,120253.828125,39,24
104.071022168247,104.070983886719,104.071044921875,462.130116,444.632736,498.887124,33822498.8787527,31051573.0266699,822918.125,28,24
133.105380762792,133.105346679688,133.105422973633,474.985158,444.632736,515.480388,22120578.9840735,21586418.722759,1159977.625,61,24
145.105306821717,145.105255126953,145.105361938477,461.212752,445.547604,483.266856,2044134.56560135,2008290.86261879,133340.15625,39,24
106.086659400139,106.086631774902,106.086685180664,470.408064,445.547604,491.53305,6953616.38025468,6388648.20245741,300847.125,41,24
166.086348736024,166.086288452148,166.086395263672,472.241802,445.547604,506.262936,9908329.87081867,7964449.19992588,401633.9375,53,24
162.112516136886,162.11247253418,162.112579345703,491.53305,460.292382,540.444096,51965364.6096373,51138519.4377014,2115877.5,103,24
135.047479551308,135.047439575195,135.047515869141,492.445542,464.881224,543.20658,502707624.960971,502707547.55709,25377500,77,24
146.117605633377,146.117553710938,146.117660522461,497.052762,467.662956,534.873882,36165692.9373713,35511081.9653505,1620137.25,117,24
137.043276973307,137.043243408203,137.043319702148,492.445542,470.408064,527.528184,22918857.9759376,22918801.7771098,1186519.125,81,24
136.050837524887,136.050796508789,136.050903320312,492.445542,470.408064,530.283156,27534311.6888907,27511143.9150958,1396376.75,77,24
129.066032145579,129.065994262695,129.066070556641,497.970252,471.32643,532.119024,52520797.880123,51667773.5960032,2938165,103,24
179.073761198862,179.073699951172,179.073867797852,493.357788,473.157162,522.879588,5592609.62381156,5576294.39848547,265700.9375,59,24
163.115883070118,163.115661621094,163.116027832031,491.53305,473.157162,526.610304,3655667.9612285,3655615.4296924,159470.6875,48,24
136.047030648622,136.046951293945,136.047088623047,492.445542,474.985158,521.045352,3311357.0677797,3299823.11016067,192091.6875,41,24
137.051634884642,137.051544189453,137.051727294922,492.445542,477.761892,512.728656,1661062.84374946,1652525.0305862,107883.328125,27,24
63.0270234599509,63.0269966125488,63.0270576477051,492.445542,477.761892,516.456756,1799526.77426684,1792633.85092315,102583.1875,34,24
160.133294374938,160.133239746094,160.133377075195,495.185148,480.513864,521.045352,2015237.89186686,1924817.30541467,115679.9296875,27,24
147.120991661027,147.120941162109,147.121047973633,496.125018,481.43274,521.964714,2513892.57442555,2513852.96363277,127993.5234375,36,24
100.039794062079,100.039665222168,100.03987121582,498.887124,481.43274,522.879588,1496818.07066558,1111619.32908874,72245.4296875,28,24
130.069380924077,130.069244384766,130.069473266602,497.970252,483.266856,523.79358,2691975.46821184,2681776.5829302,182673.28125,50,24
131.070397282818,131.0703125,131.070510864258,497.970252,486.013836,508.13331,2268492.97674221,1909641.18599794,167323.75,33,24
193.089600813697,193.089477539062,193.089981079102,497.970252,487.876938,506.262936,2886157.80958441,2886140.34288631,410659,30,24
159.076525058037,159.076477050781,159.076568603516,523.79358,497.052762,551.569638,7428973.70560359,6550968.19647648,337704.59375,44,24
88.112645063888,88.1126251220703,88.1126708984375,513.644016,497.970252,547.867536,4835183.07881729,4329611.06429968,198658.578125,39,24
236.149296912756,236.149215698242,236.149398803711,518.290242,506.262936,540.444096,10828591.4086096,10248309.2258842,691410.1875,55,24
148.10592421761,148.105880737305,148.105972290039,540.444096,516.456756,567.446292,37586360.8627858,37586309.8732498,1982799,172,24
165.132561958917,165.13249206543,165.132629394531,539.52573,519.21111,559.044348,7287949.47460454,7211673.17833333,398714.59375,47,24
147.099681360825,147.099563598633,147.099746704102,537.685362,521.964714,554.347626,2866642.14891674,2866610.6912308,173583.90625,32,24
149.109387326917,149.109329223633,149.109436035156,540.444096,523.79358,558.116472,3754737.87093637,3754704.4756901,219802.90625,26,24
74.0971003565425,74.0970840454102,74.0971374511719,543.20658,525.63156,560.902206,68838848.995473,53457163.7423243,9969709,35,24
192.123077122313,192.122924804688,192.123168945312,545.963802,532.119024,570.21552,2822099.38001688,2634726.24701076,216259.359375,34,24
175.107840630533,175.107650756836,175.107940673828,549.718536,538.606602,568.368156,1620648.62315959,1514740.11689112,132401.625,44,24
252.144169219828,252.144073486328,252.144256591797,552.496392,539.52573,559.974852,15982345.6487803,15788227.3020638,1638911.5,71,24
269.125199951791,269.125091552734,269.125610351562,551.569638,545.046312,558.116472,2448357.5474056,2443271.90704052,459112.625,40,24
105.110740943186,105.110710144043,105.110855102539,553.423008,546.944304,559.044348,2910632.46541972,2910621.29614833,719359.9375,62,24
128.118400005172,128.118255615234,128.118469238281,557.191734,546.944304,568.368156,1407106.26918363,1165201.40937527,195319.34375,31,24
179.073658453785,179.073608398438,179.07373046875,565.538802,548.791416,591.490752,18003963.8891282,17989999.0974999,926672,65,24
143.003710162768,143.003662109375,143.00373840332,575.764362,549.718536,606.21768,16295716.3306423,15795654.2758622,666036.625,39,24
184.030277507745,184.030212402344,184.030334472656,574.83462,549.718536,610.8015,32010765.3544738,31194383.1852526,1206345.625,55,24
121.068409097074,121.068374633789,121.068481445312,555.277746,551.569638,559.044348,542585.855719165,542579.315347915,184287.234375,32,24
182.032990376657,182.032943725586,182.03303527832,574.83462,551.569638,600.68658,64077678.6048397,61111744.9296218,2607202.25,57,24
141.006478428914,141.006423950195,141.006530761719,575.764362,551.569638,601.60356,35285285.6530968,34545963.5545956,1584975.125,42,24
132.076889121003,132.076843261719,132.076919555664,573.90612,553.423008,608.96586,16008407.755039,15829025.5177582,916750.8125,66,24
186.027660005071,186.027526855469,186.027908325195,574.83462,553.423008,614.46834,2979188.37804518,2640662.09888537,114786.2265625,32,24
60.0581720597858,60.0581398010254,60.0582084655762,562.760184,555.277746,579.52296,2652686.64332075,2502002.05822506,301601.1875,28,24
159.017097642126,159.017028808594,159.017150878906,574.83462,556.233738,606.21768,12326584.1787724,11287748.8323966,537386,30,24
117.113760497531,117.113624572754,117.113800048828,560.902206,557.191734,564.613062,666283.927071904,664033.994431709,229879.859375,38,24
157.073915540458,157.073867797852,157.073959350586,580.44408,557.191734,622.76316,21757760.1697793,21468979.3193574,1074098.25,58,24
111.068698083469,111.068672180176,111.068725585938,579.52296,558.116472,615.38412,7395060.44028302,7142951.16437146,381908.75,52,24
176.091808088823,176.091751098633,176.091857910156,574.83462,559.044348,595.157484,7690027.36398023,7042058.11329376,621110.9375,55,24
93.0743151653733,93.0742797851562,93.0743408203125,578.604582,560.902206,597.01959,9139086.96562029,9124837.68305344,767605.9375,54,24
193.053091604042,193.053024291992,193.053176879883,579.52296,560.902206,600.68658,10921622.1830923,10904615.3596238,763913,68,24
156.076889045221,156.076812744141,156.077011108398,580.44408,562.760184,598.853328,2574947.78663716,2336498.40260339,148020.296875,30,24
258.110232801048,258.110076904297,258.110321044922,576.75273,564.613062,600.68658,13945956.8029116,13937232.868874,1159231.375,59,24
126.022144547736,126.022087097168,126.022186279297,583.19856,564.613062,610.8015,5889456.28154897,5889411.01687973,340328.6875,58,24
210.076237141239,210.076080322266,210.076416015625,577.683972,565.538802,591.490752,1068107.18128528,857017.804019681,81999.6640625,26,24
206.102463366082,206.102401733398,206.102569580078,583.19856,566.519418,608.05104,4500186.67878608,4185807.27935274,259088.5,28,24
130.050021042926,130.049957275391,130.050079345703,596.10435,568.368156,629.2206,17300177.8907023,16660409.9711233,1059655.5,55,24
209.047962426812,209.047912597656,209.048080444336,589.654008,575.764362,621.84654,10321791.1205502,10076788.6551886,660697.6875,49,24
147.076476176565,147.076446533203,147.076538085938,596.10435,578.604582,625.51638,27103391.0696531,26878295.868937,1759030,84,24
84.0449997776576,84.0449600219727,84.0450439453125,596.10435,582.280554,626.46492,4796560.5575663,4578917.73202856,269829.875,66,24
377.145745136321,377.145477294922,377.145812988281,604.35252,590.573262,627.38304,8324798.07572286,8305997.70056541,711499.75,43,24
372.190521786082,372.190399169922,372.190582275391,604.35252,590.573262,629.2206,10729316.4446783,10463399.0281746,823725.75,48,24
377.133281806105,377.132934570312,377.133514404297,605.26968,593.326866,620.00808,1151169.68248855,1151143.92131641,96969.1015625,30,24
360.150332885799,360.149719238281,360.150909423828,605.26968,594.242868,620.00808,892155.261386452,881618.83348391,81011.421875,30,24
89.0424001020181,89.042366027832,89.0424575805664,605.26968,595.157484,617.24796,800158.407329536,800137.237290036,66036.0546875,32,24
90.0555249903266,90.0554962158203,90.055549621582,609.882,595.157484,634.72872,13221033.1508262,12427675.3629893,811007.375,75,24
104.071047508302,104.071022033691,104.071075439453,614.46834,598.853328,642.09906,25412050.2806944,23193969.1416197,836904.1875,33,24
76.0399737330013,76.0399551391602,76.0399932861328,625.51638,609.882,655.90122,3303919.66383436,3244884.09174771,184605.25,54,24
106.050307465421,106.050239562988,106.050361633301,622.76316,612.6336,647.63838,1520447.09457536,1472447.34938365,93705.03125,32,24
118.06165299684,118.061386108398,118.06184387207,622.76316,613.55238,638.42946,1175202.33076831,1146265.6142003,105172.625,34,24
353.055667687574,353.055541992188,353.055816650391,631.97796,614.46834,672.51432,17493643.4661465,16775071.9873874,652404.3125,66,24
84.0449865890189,84.0449523925781,84.0450134277344,650.39448,626.46492,678.9948,7861359.90958196,7603442.6345455,452253.03125,70,24
102.055389427685,102.055351257324,102.055435180664,650.39448,626.46492,681.75726,2957563.05550262,2468920.71392826,143739.203125,32,24
159.076542238705,159.076431274414,159.07666015625,643.01664,629.2206,666.03888,1525084.29526306,1107493.019247,99257.6640625,32,24
130.050019077549,130.04997253418,130.050064086914,650.39448,629.2206,676.22934,10667876.9726871,10161101.5342238,609081.0625,63,24
148.060441858221,148.060394287109,148.060501098633,650.39448,629.2206,682.6785,48052868.4614283,47659520.5279115,2729988.5,71,24
149.063859667495,149.063766479492,149.06396484375,650.39448,637.51146,675.2772,2482829.49888472,2282563.82157315,155222.4375,37,24
372.190439303252,372.190277099609,372.190643310547,659.60532,643.93668,680.83314,8159787.26138397,7992640.60689181,693793.6875,73,24
377.145758826725,377.1455078125,377.145965576172,659.60532,647.63838,677.15232,2696368.5839576,2675107.98849375,227987.859375,38,24
371.187081567893,371.186706542969,371.187316894531,659.60532,649.47498,674.35722,1023084.33103104,1023060.37035548,93419.7578125,30,24
418.159675019179,418.159393310547,418.160003662109,659.60532,649.47498,675.2772,1240860.29984626,1240835.41913412,115212.3671875,33,24
134.044960677274,134.044876098633,134.045059204102,665.121,653.1462,694.68984,2602567.13543208,2593700.56136349,144032.9375,42,24
198.039860786284,198.039794921875,198.039932250977,674.35722,660.5208,714.09906,10542893.6385244,10310291.6295619,369476.09375,46,24
94.0455801971204,94.0455627441406,94.0456008911133,786.2706,767.75694,819.61134,66991362.5870358,27346614.3068863,1702965.375,35,24
465.926010130476,465.925903320312,465.926147460938,785.22498,771.4458,803.89632,94154979.0094321,94110880.135038,4601649.5,26,24
581.92046917125,581.920104980469,581.920776367188,785.22498,772.36728,831.6789,7027904.02570199,7010607.51190715,308801.75,36,24
697.910834590158,697.910400390625,697.9111328125,786.2706,772.36728,839.0661,14043297.4802331,14043231.7077856,581526.1875,37,24
822.991562945751,822.9912109375,822.992004394531,786.2706,773.28882,817.77252,18938340.6982926,18816083.5755656,1046835.0625,51,24
134.027293608075,134.027236938477,134.027359008789,786.2706,773.28882,822.39834,3319363.1091364,3297562.97633126,139663.25,28,24
593.003606414864,593.00341796875,593.003784179688,786.2706,773.28882,828.88002,60220214.7548565,60197276.5129101,3104795.25,41,24
250.017612146652,250.017532348633,250.017715454102,786.2706,773.28882,833.52738,18867138.14877,18867078.8369571,783929.25,52,24
135.023640945012,135.023620605469,135.023666381836,786.2706,773.28882,836.29464,23454960.2578183,23442983.9197243,939492.125,57,24
478.009749801791,478.009643554688,478.009887695312,786.2706,773.28882,836.29464,60630741.2526329,60630679.1733691,2880366,46,24
230.99517413472,230.9951171875,230.995269775391,786.2706,773.28882,839.9892,50256496.2369828,50256430.462997,2183538,37,24
363.015566159525,363.015502929688,363.015686035156,786.2706,773.28882,839.9892,81825647.485136,81825581.7111502,3975423.5,57,24
765.494753060062,765.493896484375,765.495727539062,786.2706,774.2088,813.17976,5911967.35640726,5860488.98561809,387218.28125,35,24
709.994354945897,709.994018554688,709.994750976562,786.2706,774.2088,817.77252,11011465.3188962,10971033.6439349,597505.75,36,24
480.004945736355,480.004486083984,480.005249023438,786.2706,774.2088,819.61134,10248083.4846909,10228650.2579584,499313.84375,41,24
594.999639913312,594.999450683594,594.999938964844,786.2706,774.2088,819.61134,13187002.7425543,13093826.6799503,686857.25,39,24
365.0108417601,365.010681152344,365.010955810547,786.2706,774.2088,820.52832,10167625.7499482,10145045.6712774,504796,50,24
650.501132444543,650.500244140625,650.501708984375,786.2706,774.2088,821.4792,5700677.02588676,5700630.68235735,380146.6875,30,24
696.914451851655,696.913757324219,696.914978027344,786.2706,774.2088,826.08366,6306508.02348995,6223333.77508863,261507.359375,33,24
175.119102382089,175.119079589844,175.119155883789,1014.9537,962.72268,1068.17394,15966891.4420725,15888826.8229954,400191.15625,86,24
122.006526204128,122.006507873535,122.006576538086,1197.03324,1176.56622,1224.9015,44751708.6677058,42140640.26244,1536045.625,54,24
98.0717331882959,98.0717010498047,98.0717697143555,1295.53806,1287.01638,1296.5442,54675256.7081891,54591894.432913,13563220,28,24
73.0767063582089,73.0766372680664,73.0767288208008,1295.53806,1288.77972,1296.5442,3127835.47245752,3007055.26759952,790098,26,24
73.0654630835336,73.0654373168945,73.0654830932617,3.58278354,0.325051626,11.8012284,13518478.684278,12956354.8600516,2901119,34,25
89.0602605675628,89.0602111816406,89.0603866577148,3.58278354,0.325051626,11.8012284,2620776.61767996,2170088.47393197,504817.5625,32,25
80.0500933814245,80.0500640869141,80.0501174926758,13.6193364,0.325051626,53.3522004,22917141.2772671,17961632.9213246,1212126.375,43,25
113.060012183431,113.059982299805,113.060043334961,99.109644,81.757872,126.433338,35058863.6954254,30884734.5973754,1776848.875,53,25
348.201693596852,348.201568603516,348.201873779297,94.530162,82.67238,116.432904,13864848.7131188,13680016.9842174,1031965.375,26,25
415.211385934799,415.210906982422,415.211791992188,95.441544,88.167078,110.953314,1166852.5034131,1075004.7548133,103403.1796875,31,25
318.112168738429,318.111633300781,318.112365722656,99.109644,91.802574,110.046072,1354963.00564602,1227501.35859848,177145.671875,29,25
212.164502957821,212.16438293457,212.164581298828,116.432904,93.621048,135.496014,3405309.03306641,2623961.88809502,252245.515625,27,25
194.154031568037,194.153915405273,194.154113769531,109.137078,99.109644,120.971124,1965601.0618313,1902414.39493545,167283.5625,27,25
432.280417579336,432.279998779297,432.280609130859,108.230334,100.019382,121.874994,3405109.66587802,3388009.94905839,429559.375,33,25
289.248427477424,289.248107910156,289.248779296875,110.046072,100.019382,123.686598,935225.54429327,878655.509948065,103482.515625,26,25
99.0921250126478,99.0920944213867,99.0921859741211,110.046072,100.92975,117.33927,2221205.58067852,1813956.5626566,300163.875,28,25
327.201139072908,327.200378417969,327.201507568359,111.860304,103.658364,119.155764,1466513.75584219,1461158.94615308,221033.09375,37,25
180.174671333047,180.174560546875,180.174850463867,110.953314,104.56836,122.780364,586482.785929348,560970.374761742,64893.3515625,26,25
89.0602424610722,89.060188293457,89.0602874755859,134.588778,107.321214,168.322056,5568336.64344472,4889601.03579583,221451.5,52,25
284.178292943623,284.177856445312,284.178527832031,114.587916,109.137078,121.874994,500298.793241894,489538.699123782,91341.21875,29,25
256.175410152854,256.175262451172,256.175476074219,118.247004,110.953314,125.498844,4327830.35533305,4319582.13782973,778206.875,26,25
239.148919504045,239.148666381836,239.149108886719,118.247004,110.953314,126.433338,11044619.6934838,10949853.3146063,1821900.75,43,25
182.117638654616,182.117599487305,182.11767578125,138.240006,110.953314,181.97697,36099668.4973348,33713078.9293435,1206022.875,58,25
149.930787511384,149.930709838867,149.930847167969,119.155764,112.772292,126.433338,1676854.10320493,1665057.59587434,237395.34375,27,25
152.070613653665,152.070571899414,152.070648193359,128.248074,115.49991,152.805402,44532276.1401874,43854838.9294352,2333901,40,25
212.149268314574,212.149154663086,212.149353027344,123.686598,117.33927,130.966434,3496558.06379184,3493686.61742512,696748.3125,35,25
151.096507359711,151.096466064453,151.096542358398,134.588778,119.155764,165.56919,46234723.7979131,46217203.5827861,2357060.25,48,25
188.957671538333,188.957626342773,188.957748413086,134.588778,121.874994,150.987546,14684042.525628,13991591.4013289,1031775.5625,28,25
206.138778814982,206.138702392578,206.138824462891,137.336766,121.874994,172.867032,5787652.84316601,5520157.31416715,322585,42,25
190.957312253239,190.957260131836,190.957397460938,134.588778,122.780364,155.535144,13353481.5176754,12667603.5582945,1009658.5625,31,25
168.123053285626,168.123016357422,168.123092651367,134.588778,122.780364,172.867032,18373878.7841809,18307355.110401,908024.5625,27,25
123.055435420424,123.055389404297,123.055503845215,152.805402,137.336766,181.97697,8882318.85218539,8579908.00154082,418268.375,44,25
168.09609820697,168.09602355957,168.096160888672,157.381506,143.685474,184.700076,5779677.8368756,5757320.05305961,285100.34375,84,25
97.0400886423859,97.0400466918945,97.0401229858398,158.290998,143.685474,192.89802,4874196.15484839,2926439.38587582,204281.921875,32,25
131.075351411202,131.075241088867,131.075424194336,164.659074,154.623402,186.543558,1868749.48120718,1853957.66140775,122480.0390625,26,25
121.039868184266,121.039833068848,121.039901733398,185.608314,157.381506,247.385154,56165080.799831,55189771.6596546,2444186.5,84,25
93.0452347902074,93.0451965332031,93.0452575683594,184.700076,161.934348,224.737056,6837839.56313752,5819897.50576865,286007.375,60,25
235.913049225151,235.912963867188,235.913131713867,181.97697,166.504818,199.278852,12194304.5463265,12194270.8619026,607072.4375,27,25
139.050234390281,139.050186157227,139.050262451172,185.608314,167.414316,259.19895,36943697.0837661,35097797.9287886,1623460.5,60,25
153.073817301685,153.073776245117,153.073852539062,191.080032,168.322056,223.83618,42827423.5454157,41927596.9005554,2358253,63,25
122.043213395108,122.043167114258,122.043273925781,184.700076,169.230798,214.746996,3282561.14782183,3261270.39714597,159908.296875,43,25
171.084360620914,171.084320068359,171.084411621094,191.080032,173.773896,231.062766,54369275.1321584,53570937.5895615,3161040.5,102,25
154.077154188204,154.077087402344,154.077239990234,190.175034,177.438744,218.407848,2907937.19885295,2907897.14017348,179072.96875,53,25
181.127370173202,181.127304077148,181.12744140625,209.29791,180.162354,238.306092,8603666.24556636,8549556.77058396,386477.65625,83,25
154.080197292971,154.080078125,154.080352783203,193.804134,181.97697,218.407848,2069278.9339007,2057120.77853841,137791.015625,34,25
268.104063562241,268.10400390625,268.104125976562,212.933622,191.080032,252.824496,27855560.2775583,27713810.5373667,1442944.125,81,25
164.100861776847,164.100784301758,164.100921630859,209.29791,191.988402,232.86375,2811766.99716856,2782971.37131393,126387.2421875,33,25
136.061840730212,136.061798095703,136.061889648438,230.165022,194.709498,284.69103,88646611.8749415,87860372.068149,4806532,77,25
269.107525898522,269.107421875,269.107635498047,212.933622,198.372366,232.86375,2504218.13990726,2491041.09791305,150146.875,40,25
115.086870806828,115.086814880371,115.0869140625,223.83618,204.727194,256.48059,3175037.47284552,2497855.05728127,145464.140625,37,25
141.11345268761,141.113372802734,141.113647460938,228.367032,211.116774,246.478536,2694658.87740012,2586290.44321987,155071.890625,34,25
138.055808628456,138.055755615234,138.055847167969,230.165022,212.02401,251.011008,782543368.144931,782543330.064608,47278920,84,25
139.059155198453,139.059112548828,139.059219360352,230.165022,213.839628,251.011008,41336809.6600989,41336773.3953379,2563378.25,83,25
139.052873343021,139.052810668945,139.052963256836,230.165022,215.657244,252.824496,9675340.39144298,9551878.75904309,631314.625,63,25
